"year","fips_county","state_code","county_name","rating_area","issuer_name","issuer_id","humana","anthem","aetna","cigna","centene","highmark","molina","wellmark","uhc_va","plans"
2015,"41061","OR","Union County",6,"Health Republic",96383,0,0,0,0,0,0,0,0,0,17
2015,"41061","OR","Union County",6,"LifeWise Health Plan of Oregon",85804,0,0,0,0,0,0,0,0,0,9
2015,"41061","OR","Union County",6,"Moda Health Plan, Inc.",39424,0,0,0,0,0,0,0,0,0,9
2015,"41061","OR","Union County",6,"Oregon's Health CO-OP",99389,0,0,0,0,0,0,0,0,0,9
2015,"41061","OR","Union County",6,"PacificSource Health Plans",10091,0,0,0,0,0,0,0,0,0,11
2015,"41061","OR","Union County",6,"Providence Health Plan",56707,0,0,0,0,0,0,0,0,0,5
2015,"41063","OR","Wallowa County",6,"BridgeSpan Health Company",63474,0,0,0,0,0,0,0,0,0,6
2015,"41063","OR","Wallowa County",6,"Health Republic",96383,0,0,0,0,0,0,0,0,0,14
2015,"41063","OR","Wallowa County",6,"LifeWise Health Plan of Oregon",85804,0,0,0,0,0,0,0,0,0,9
2015,"41063","OR","Wallowa County",6,"Moda Health Plan, Inc.",39424,0,0,0,0,0,0,0,0,0,9
2015,"41063","OR","Wallowa County",6,"Oregon's Health CO-OP",99389,0,0,0,0,0,0,0,0,0,9
2015,"41063","OR","Wallowa County",6,"PacificSource Health Plans",10091,0,0,0,0,0,0,0,0,0,11
2015,"41063","OR","Wallowa County",6,"Providence Health Plan",56707,0,0,0,0,0,0,0,0,0,5
2015,"41065","OR","Wasco County",6,"BridgeSpan Health Company",63474,0,0,0,0,0,0,0,0,0,6
2015,"41065","OR","Wasco County",6,"Health Republic",96383,0,0,0,0,0,0,0,0,0,14
2015,"41065","OR","Wasco County",6,"LifeWise Health Plan of Oregon",85804,0,0,0,0,0,0,0,0,0,9
2015,"41065","OR","Wasco County",6,"Moda Health Plan, Inc.",39424,0,0,0,0,0,0,0,0,0,9
2015,"41065","OR","Wasco County",6,"Oregon's Health CO-OP",99389,0,0,0,0,0,0,0,0,0,9
2015,"41065","OR","Wasco County",6,"PacificSource Health Plans",10091,0,0,0,0,0,0,0,0,0,11
2015,"41065","OR","Wasco County",6,"Providence Health Plan",56707,0,0,0,0,0,0,0,0,0,5
2015,"41067","OR","Washington County",1,"BridgeSpan Health Company",63474,0,0,0,0,0,0,0,0,0,12
2015,"41067","OR","Washington County",1,"Health Republic",96383,0,0,0,0,0,0,0,0,0,17
2015,"41067","OR","Washington County",1,"Kaiser Permanente",71287,0,0,0,0,0,0,0,0,0,10
2015,"41067","OR","Washington County",1,"LifeWise Health Plan of Oregon",85804,0,0,0,0,0,0,0,0,0,9
2015,"41067","OR","Washington County",1,"Moda Health Plan, Inc.",39424,0,0,0,0,0,0,0,0,0,14
2015,"41067","OR","Washington County",1,"Oregon's Health CO-OP",99389,0,0,0,0,0,0,0,0,0,16
2015,"41067","OR","Washington County",1,"PacificSource Health Plans",10091,0,0,0,0,0,0,0,0,0,11
2015,"41067","OR","Washington County",1,"Providence Health Plan",56707,0,0,0,0,0,0,0,0,0,6
2015,"41069","OR","Wheeler County",6,"BridgeSpan Health Company",63474,0,0,0,0,0,0,0,0,0,6
2015,"41069","OR","Wheeler County",6,"Health Republic",96383,0,0,0,0,0,0,0,0,0,14
2015,"41069","OR","Wheeler County",6,"LifeWise Health Plan of Oregon",85804,0,0,0,0,0,0,0,0,0,9
2015,"41069","OR","Wheeler County",6,"Moda Health Plan, Inc.",39424,0,0,0,0,0,0,0,0,0,9
2015,"41069","OR","Wheeler County",6,"Oregon's Health CO-OP",99389,0,0,0,0,0,0,0,0,0,9
2015,"41069","OR","Wheeler County",6,"PacificSource Health Plans",10091,0,0,0,0,0,0,0,0,0,11
2015,"41069","OR","Wheeler County",6,"Providence Health Plan",56707,0,0,0,0,0,0,0,0,0,5
2015,"41071","OR","Yamhill County",1,"BridgeSpan Health Company",63474,0,0,0,0,0,0,0,0,0,12
2015,"41071","OR","Yamhill County",1,"Health Republic",96383,0,0,0,0,0,0,0,0,0,17
2015,"41071","OR","Yamhill County",1,"Kaiser Permanente",71287,0,0,0,0,0,0,0,0,0,10
2015,"41071","OR","Yamhill County",1,"LifeWise Health Plan of Oregon",85804,0,0,0,0,0,0,0,0,0,9
2015,"41071","OR","Yamhill County",1,"Moda Health Plan, Inc.",39424,0,0,0,0,0,0,0,0,0,14
2015,"41071","OR","Yamhill County",1,"Oregon's Health CO-OP",99389,0,0,0,0,0,0,0,0,0,9
2015,"41071","OR","Yamhill County",1,"PacificSource Health Plans",10091,0,0,0,0,0,0,0,0,0,11
2015,"41071","OR","Yamhill County",1,"Providence Health Plan",56707,0,0,0,0,0,0,0,0,0,5
2015,"42001","PA","Adams County",7,"Capital BlueCross",45127,0,0,0,0,0,0,0,0,0,11
2015,"42001","PA","Adams County",7,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42001","PA","Adams County",7,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,10
2015,"42001","PA","Adams County",7,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42001","PA","Adams County",7,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,13
2015,"42001","PA","Adams County",7,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,5
2015,"42001","PA","Adams County",7,"Keystone Health Plan Central, A Capital BlueCross Company",53789,0,0,0,0,0,0,0,0,0,14
2015,"42003","PA","Allegheny County",4,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42003","PA","Allegheny County",4,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42003","PA","Allegheny County",4,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,8
2015,"42003","PA","Allegheny County",4,"UnitedHealthcare",24872,0,0,0,0,0,0,0,0,0,5
2015,"42003","PA","Allegheny County",4,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,28
2015,"42005","PA","Armstrong County",4,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42005","PA","Armstrong County",4,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42005","PA","Armstrong County",4,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,9
2015,"42005","PA","Armstrong County",4,"UnitedHealthcare",24872,0,0,0,0,0,0,0,0,0,5
2015,"42005","PA","Armstrong County",4,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42007","PA","Beaver County",4,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42007","PA","Beaver County",4,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42007","PA","Beaver County",4,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,8
2015,"42007","PA","Beaver County",4,"UnitedHealthcare",24872,0,0,0,0,0,0,0,0,0,5
2015,"42007","PA","Beaver County",4,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,19
2015,"42009","PA","Bedford County",5,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42009","PA","Bedford County",5,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42009","PA","Bedford County",5,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,7
2015,"42009","PA","Bedford County",5,"UnitedHealthcare",24872,0,0,0,0,0,0,0,0,0,5
2015,"42009","PA","Bedford County",5,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42011","PA","Berks County",7,"Capital BlueCross",45127,0,0,0,0,0,0,0,0,0,11
2015,"42011","PA","Berks County",7,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42011","PA","Berks County",7,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,10
2015,"42011","PA","Berks County",7,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42011","PA","Berks County",7,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,13
2015,"42011","PA","Berks County",7,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,5
2015,"42011","PA","Berks County",7,"Keystone Health Plan Central, A Capital BlueCross Company",53789,0,0,0,0,0,0,0,0,0,14
2015,"42013","PA","Blair County",5,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42013","PA","Blair County",5,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,10
2015,"42013","PA","Blair County",5,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42013","PA","Blair County",5,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42013","PA","Blair County",5,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,8
2015,"42013","PA","Blair County",5,"UnitedHealthcare",24872,0,0,0,0,0,0,0,0,0,5
2015,"42013","PA","Blair County",5,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42015","PA","Bradford County",3,"Blue Cross of Northeastern Pennsylvania",55957,0,0,0,0,0,0,0,0,0,17
2015,"42015","PA","Bradford County",3,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42015","PA","Bradford County",3,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,10
2015,"42015","PA","Bradford County",3,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42017","PA","Bucks County",8,"Aetna",33906,0,0,1,0,0,0,0,0,0,5
2015,"42017","PA","Bucks County",8,"Aetna",64844,0,0,1,0,0,0,0,0,0,9
2015,"42017","PA","Bucks County",8,"Independence Blue Cross",31609,0,0,0,0,0,0,0,0,0,10
2015,"42017","PA","Bucks County",8,"Independence Blue Cross",33871,0,0,0,0,0,0,0,0,0,6
2015,"42017","PA","Bucks County",8,"UnitedHealthcare",24872,0,0,0,0,0,0,0,0,0,5
2015,"42019","PA","Butler County",4,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42019","PA","Butler County",4,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42019","PA","Butler County",4,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,8
2015,"42019","PA","Butler County",4,"UnitedHealthcare",24872,0,0,0,0,0,0,0,0,0,5
2015,"42019","PA","Butler County",4,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,19
2015,"42021","PA","Cambria County",5,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42021","PA","Cambria County",5,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,10
2015,"42021","PA","Cambria County",5,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42021","PA","Cambria County",5,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42021","PA","Cambria County",5,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,7
2015,"42021","PA","Cambria County",5,"UnitedHealthcare",24872,0,0,0,0,0,0,0,0,0,5
2015,"42021","PA","Cambria County",5,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42023","PA","Cameron County",2,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42023","PA","Cameron County",2,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,10
2015,"42023","PA","Cameron County",2,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42023","PA","Cameron County",2,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42023","PA","Cameron County",2,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,8
2015,"42023","PA","Cameron County",2,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42025","PA","Carbon County",3,"Blue Cross of Northeastern Pennsylvania",55957,0,0,0,0,0,0,0,0,0,17
2015,"42025","PA","Carbon County",3,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42025","PA","Carbon County",3,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,10
2015,"42025","PA","Carbon County",3,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42027","PA","Centre County",6,"Capital BlueCross",45127,0,0,0,0,0,0,0,0,0,11
2015,"42027","PA","Centre County",6,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42027","PA","Centre County",6,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,14
2015,"42027","PA","Centre County",6,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42027","PA","Centre County",6,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,23
2015,"42027","PA","Centre County",6,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,13
2015,"42027","PA","Centre County",6,"Keystone Health Plan Central, A Capital BlueCross Company",53789,0,0,0,0,0,0,0,0,0,14
2015,"42027","PA","Centre County",6,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42029","PA","Chester County",8,"Aetna",33906,0,0,1,0,0,0,0,0,0,5
2015,"42029","PA","Chester County",8,"Aetna",64844,0,0,1,0,0,0,0,0,0,9
2015,"42029","PA","Chester County",8,"Independence Blue Cross",31609,0,0,0,0,0,0,0,0,0,10
2015,"42029","PA","Chester County",8,"Independence Blue Cross",33871,0,0,0,0,0,0,0,0,0,6
2015,"42029","PA","Chester County",8,"UnitedHealthcare",24872,0,0,0,0,0,0,0,0,0,5
2015,"42031","PA","Clarion County",1,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42031","PA","Clarion County",1,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42031","PA","Clarion County",1,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,8
2015,"42031","PA","Clarion County",1,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42033","PA","Clearfield County",5,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42033","PA","Clearfield County",5,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,10
2015,"42033","PA","Clearfield County",5,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42033","PA","Clearfield County",5,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42033","PA","Clearfield County",5,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,8
2015,"42033","PA","Clearfield County",5,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42035","PA","Clinton County",3,"Blue Cross of Northeastern Pennsylvania",55957,0,0,0,0,0,0,0,0,0,17
2015,"42035","PA","Clinton County",3,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42035","PA","Clinton County",3,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,14
2015,"42035","PA","Clinton County",3,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42037","PA","Columbia County",6,"Capital BlueCross",45127,0,0,0,0,0,0,0,0,0,11
2015,"42037","PA","Columbia County",6,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42037","PA","Columbia County",6,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,14
2015,"42037","PA","Columbia County",6,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42037","PA","Columbia County",6,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,13
2015,"42037","PA","Columbia County",6,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,5
2015,"42037","PA","Columbia County",6,"Keystone Health Plan Central, A Capital BlueCross Company",53789,0,0,0,0,0,0,0,0,0,14
2015,"42039","PA","Crawford County",1,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42039","PA","Crawford County",1,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42039","PA","Crawford County",1,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,9
2015,"42039","PA","Crawford County",1,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42041","PA","Cumberland County",9,"Capital BlueCross",45127,0,0,0,0,0,0,0,0,0,11
2015,"42041","PA","Cumberland County",9,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42041","PA","Cumberland County",9,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,10
2015,"42041","PA","Cumberland County",9,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42041","PA","Cumberland County",9,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,13
2015,"42041","PA","Cumberland County",9,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,5
2015,"42041","PA","Cumberland County",9,"Keystone Health Plan Central, A Capital BlueCross Company",53789,0,0,0,0,0,0,0,0,0,14
2015,"42043","PA","Dauphin County",9,"Capital BlueCross",45127,0,0,0,0,0,0,0,0,0,11
2015,"42043","PA","Dauphin County",9,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42043","PA","Dauphin County",9,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,14
2015,"42043","PA","Dauphin County",9,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42043","PA","Dauphin County",9,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,13
2015,"42043","PA","Dauphin County",9,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,5
2015,"42043","PA","Dauphin County",9,"Keystone Health Plan Central, A Capital BlueCross Company",53789,0,0,0,0,0,0,0,0,0,14
2015,"42045","PA","Delaware County",8,"Aetna",33906,0,0,1,0,0,0,0,0,0,5
2015,"42045","PA","Delaware County",8,"Aetna",64844,0,0,1,0,0,0,0,0,0,9
2015,"42045","PA","Delaware County",8,"Independence Blue Cross",31609,0,0,0,0,0,0,0,0,0,10
2015,"42045","PA","Delaware County",8,"Independence Blue Cross",33871,0,0,0,0,0,0,0,0,0,6
2015,"42045","PA","Delaware County",8,"UnitedHealthcare",24872,0,0,0,0,0,0,0,0,0,5
2015,"42047","PA","Elk County",2,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42047","PA","Elk County",2,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42047","PA","Elk County",2,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,7
2015,"42047","PA","Elk County",2,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42049","PA","Erie County",1,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42049","PA","Erie County",1,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42049","PA","Erie County",1,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,8
2015,"42049","PA","Erie County",1,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,19
2015,"42051","PA","Fayette County",4,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42051","PA","Fayette County",4,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42051","PA","Fayette County",4,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,8
2015,"42051","PA","Fayette County",4,"UnitedHealthcare",24872,0,0,0,0,0,0,0,0,0,5
2015,"42051","PA","Fayette County",4,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42053","PA","Forest County",1,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42053","PA","Forest County",1,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42053","PA","Forest County",1,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,8
2015,"42053","PA","Forest County",1,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42055","PA","Franklin County",9,"Capital BlueCross",45127,0,0,0,0,0,0,0,0,0,11
2015,"42055","PA","Franklin County",9,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42055","PA","Franklin County",9,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,13
2015,"42055","PA","Franklin County",9,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,5
2015,"42055","PA","Franklin County",9,"Keystone Health Plan Central, A Capital BlueCross Company",53789,0,0,0,0,0,0,0,0,0,14
2015,"42057","PA","Fulton County",9,"Capital BlueCross",45127,0,0,0,0,0,0,0,0,0,11
2015,"42057","PA","Fulton County",9,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42057","PA","Fulton County",9,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,10
2015,"42057","PA","Fulton County",9,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42057","PA","Fulton County",9,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,13
2015,"42057","PA","Fulton County",9,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,5
2015,"42057","PA","Fulton County",9,"Keystone Health Plan Central, A Capital BlueCross Company",53789,0,0,0,0,0,0,0,0,0,14
2015,"42059","PA","Greene County",4,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42059","PA","Greene County",4,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42059","PA","Greene County",4,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,8
2015,"42059","PA","Greene County",4,"UnitedHealthcare",24872,0,0,0,0,0,0,0,0,0,5
2015,"42059","PA","Greene County",4,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42061","PA","Huntingdon County",5,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42061","PA","Huntingdon County",5,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,10
2015,"42061","PA","Huntingdon County",5,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42061","PA","Huntingdon County",5,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42061","PA","Huntingdon County",5,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,7
2015,"42061","PA","Huntingdon County",5,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42063","PA","Indiana County",4,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42063","PA","Indiana County",4,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42063","PA","Indiana County",4,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,9
2015,"42063","PA","Indiana County",4,"UnitedHealthcare",24872,0,0,0,0,0,0,0,0,0,5
2015,"42063","PA","Indiana County",4,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42065","PA","Jefferson County",5,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42065","PA","Jefferson County",5,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,10
2015,"42065","PA","Jefferson County",5,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42065","PA","Jefferson County",5,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42065","PA","Jefferson County",5,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,9
2015,"42065","PA","Jefferson County",5,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42067","PA","Juniata County",9,"Capital BlueCross",45127,0,0,0,0,0,0,0,0,0,11
2015,"42067","PA","Juniata County",9,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42067","PA","Juniata County",9,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,14
2015,"42067","PA","Juniata County",9,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42067","PA","Juniata County",9,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,13
2015,"42067","PA","Juniata County",9,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,5
2015,"42067","PA","Juniata County",9,"Keystone Health Plan Central, A Capital BlueCross Company",53789,0,0,0,0,0,0,0,0,0,14
2015,"42069","PA","Lackawanna County",3,"Blue Cross of Northeastern Pennsylvania",55957,0,0,0,0,0,0,0,0,0,17
2015,"42069","PA","Lackawanna County",3,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42069","PA","Lackawanna County",3,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,14
2015,"42069","PA","Lackawanna County",3,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42071","PA","Lancaster County",7,"Capital BlueCross",45127,0,0,0,0,0,0,0,0,0,11
2015,"42071","PA","Lancaster County",7,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42071","PA","Lancaster County",7,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,10
2015,"42071","PA","Lancaster County",7,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42071","PA","Lancaster County",7,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,13
2015,"42071","PA","Lancaster County",7,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,5
2015,"42071","PA","Lancaster County",7,"Keystone Health Plan Central, A Capital BlueCross Company",53789,0,0,0,0,0,0,0,0,0,14
2015,"42073","PA","Lawrence County",4,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42073","PA","Lawrence County",4,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,10
2015,"42073","PA","Lawrence County",4,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,9
2015,"42073","PA","Lawrence County",4,"UnitedHealthcare",24872,0,0,0,0,0,0,0,0,0,5
2015,"42073","PA","Lawrence County",4,"UPMC Health Options, Inc.",16322,0,0,0,0,0,0,0,0,0,10
2015,"42075","PA","Lebanon County",9,"Capital BlueCross",45127,0,0,0,0,0,0,0,0,0,11
2015,"42075","PA","Lebanon County",9,"Geisinger Choice",75729,0,0,0,0,0,0,0,0,0,2
2015,"42075","PA","Lebanon County",9,"Geisinger Health Plan",22444,0,0,0,0,0,0,0,0,0,10
2015,"42075","PA","Lebanon County",9,"HealthAmerica Pennsylvania, Inc.",91303,0,0,0,0,0,0,0,0,0,5
2015,"42075","PA","Lebanon County",9,"Highmark Health Insurance Company",70194,0,0,0,0,0,1,0,0,0,13
2015,"42075","PA","Lebanon County",9,"Highmark Inc.",33709,0,0,0,0,0,1,0,0,0,5
2015,"42075","PA","Lebanon County",9,"Keystone Health Plan Central, A Capital BlueCross Company",53789,0,0,0,0,0,0,0,0,0,14
