"year","fips_county","county_name","state_code","issuer_id","issuer_name","plans"
2017,"27053","Hennepin County","MN",34102,"Group Health, Inc. dba HealthPartners",7
2017,"27053","Hennepin County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27053","Hennepin County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27053","Hennepin County","MN",85736,"UCare Minnesota",6
2017,"27055","Houston County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27055","Houston County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27057","Hubbard County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27057","Hubbard County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27059","Isanti County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27059","Isanti County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27059","Isanti County","MN",85736,"UCare Minnesota",6
2017,"27061","Itasca County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27061","Itasca County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27061","Itasca County","MN",85736,"UCare Minnesota",4
2017,"27063","Jackson County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27063","Jackson County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27065","Kanabec County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27065","Kanabec County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27065","Kanabec County","MN",85736,"UCare Minnesota",4
2017,"27067","Kandiyohi County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27067","Kandiyohi County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27069","Kittson County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27069","Kittson County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27071","Koochiching County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27071","Koochiching County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27071","Koochiching County","MN",85736,"UCare Minnesota",4
2017,"27073","Lac Qui Parle County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27073","Lac Qui Parle County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27075","Lake County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27075","Lake County","MN",85736,"UCare Minnesota",4
2017,"27077","Lake of the Woods County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27077","Lake of the Woods County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27079","Le Sueur County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27079","Le Sueur County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27081","Lincoln County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27081","Lincoln County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27083","Lyon County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27083","Lyon County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27085","McLeod County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27085","McLeod County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27087","Mahnomen County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27087","Mahnomen County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27089","Marshall County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27089","Marshall County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27091","Martin County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27091","Martin County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27093","Meeker County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27093","Meeker County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27095","Mille Lacs County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27095","Mille Lacs County","MN",85736,"UCare Minnesota",4
2017,"27097","Morrison County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27097","Morrison County","MN",85736,"UCare Minnesota",4
2017,"27099","Mower County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27099","Mower County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27101","Murray County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27101","Murray County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27103","Nicollet County","MN",57129,"HMO Minnesota dba Blue Plus",6
2017,"27103","Nicollet County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27105","Nobles County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27105","Nobles County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27107","Norman County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27107","Norman County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27109","Olmsted County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27109","Olmsted County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27111","Otter Tail County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27111","Otter Tail County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27113","Pennington County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27113","Pennington County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27115","Pine County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27115","Pine County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27115","Pine County","MN",85736,"UCare Minnesota",4
2017,"27117","Pipestone County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27117","Pipestone County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27119","Polk County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27119","Polk County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27121","Pope County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27121","Pope County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27123","Ramsey County","MN",34102,"Group Health, Inc. dba HealthPartners",7
2017,"27123","Ramsey County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27123","Ramsey County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27123","Ramsey County","MN",85736,"UCare Minnesota",6
2017,"27125","Red Lake County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27125","Red Lake County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27127","Redwood County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27127","Redwood County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27129","Renville County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27129","Renville County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27131","Rice County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27131","Rice County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27133","Rock County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27133","Rock County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27135","Roseau County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27135","Roseau County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27137","St. Louis County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27137","St. Louis County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27137","St. Louis County","MN",85736,"UCare Minnesota",4
2017,"27139","Scott County","MN",34102,"Group Health, Inc. dba HealthPartners",7
2017,"27139","Scott County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27139","Scott County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27139","Scott County","MN",85736,"UCare Minnesota",6
2017,"27141","Sherburne County","MN",34102,"Group Health, Inc. dba HealthPartners",7
2017,"27141","Sherburne County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27141","Sherburne County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27141","Sherburne County","MN",85736,"UCare Minnesota",6
2017,"27143","Sibley County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27143","Sibley County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27145","Stearns County","MN",34102,"Group Health, Inc. dba HealthPartners",7
2017,"27145","Stearns County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27145","Stearns County","MN",85736,"UCare Minnesota",4
2017,"27147","Steele County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27147","Steele County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27149","Stevens County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27149","Stevens County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27151","Swift County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27151","Swift County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27153","Todd County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27153","Todd County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27155","Traverse County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27155","Traverse County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27157","Wabasha County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27157","Wabasha County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27159","Wadena County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27159","Wadena County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27161","Waseca County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27161","Waseca County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27163","Washington County","MN",34102,"Group Health, Inc. dba HealthPartners",7
2017,"27163","Washington County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27163","Washington County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27163","Washington County","MN",85736,"UCare Minnesota",6
2017,"27165","Watonwan County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27165","Watonwan County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27167","Wilkin County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27167","Wilkin County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27169","Winona County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27169","Winona County","MN",65847,"Medica Health Plans of Wisconsin",14
2017,"27171","Wright County","MN",34102,"Group Health, Inc. dba HealthPartners",7
2017,"27171","Wright County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27171","Wright County","MN",65847,"Medica Health Plans of Wisconsin",7
2017,"27171","Wright County","MN",85736,"UCare Minnesota",4
2017,"27173","Yellow Medicine County","MN",57129,"HMO Minnesota dba Blue Plus",3
2017,"27173","Yellow Medicine County","MN",65847,"Medica Health Plans of Wisconsin",7
