"year","fips_county","issuer_name","state_code","county_name","issuer_id"
2016,"36021","MVP Health Plan, Inc.","NY","Columbia County",56184
2016,"36023","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Cortland County",78124
2016,"36023","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Cortland County",25303
2016,"36023","MVP Health Plan, Inc.","NY","Cortland County",56184
2016,"36025","Capital District Physicians Health Plan, Inc.","NY","Delaware County",94788
2016,"36025","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Delaware County",80519
2016,"36025","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Delaware County",78124
2016,"36025","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Delaware County",25303
2016,"36025","Health Insurance Plan of Greater New York","NY","Delaware County",88582
2016,"36025","MVP Health Plan, Inc.","NY","Delaware County",56184
2016,"36027","Capital District Physicians Health Plan, Inc.","NY","Dutchess County",94788
2016,"36027","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Dutchess County",80519
2016,"36027","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Dutchess County",25303
2016,"36027","Health Insurance Plan of Greater New York","NY","Dutchess County",88582
2016,"36027","MVP Health Plan, Inc.","NY","Dutchess County",56184
2016,"36027","UnitedHealthcare of New York, Inc.","NY","Dutchess County",54235
2016,"36027","WellCare of New York, Inc.","NY","Dutchess County",39595
2016,"36029","Excellus Health Plan, Inc. dba Univera Healthcare","NY","Erie County",78124
2016,"36029","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Erie County",25303
2016,"36029","BlueCross BlueShield of Western New York","NY","Erie County",49526
2016,"36029","Independent Health Benefits Corporation","NY","Erie County",18029
2016,"36031","Capital District Physicians Health Plan, Inc.","NY","Essex County",94788
2016,"36031","Empire HealthChoice HMO, Inc. dba Empire BlueCross","NY","Essex County",80519
2016,"36031","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Essex County",78124
2016,"36031","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Essex County",25303
2016,"36031","BlueShield of Northeastern New York","NY","Essex County",36346
2016,"36031","MVP Health Plan, Inc.","NY","Essex County",56184
2016,"36033","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Franklin County",78124
2016,"36033","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Franklin County",25303
2016,"36033","MVP Health Plan, Inc.","NY","Franklin County",56184
2016,"36035","Capital District Physicians Health Plan, Inc.","NY","Fulton County",94788
2016,"36035","Empire HealthChoice HMO, Inc. dba Empire BlueCross","NY","Fulton County",80519
2016,"36035","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Fulton County",78124
2016,"36035","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Fulton County",25303
2016,"36035","Health Insurance Plan of Greater New York","NY","Fulton County",88582
2016,"36035","BlueShield of Northeastern New York","NY","Fulton County",36346
2016,"36035","MVP Health Plan, Inc.","NY","Fulton County",56184
2016,"36037","Excellus Health Plan, Inc. dba Univera Healthcare","NY","Genesee County",78124
2016,"36037","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Genesee County",25303
2016,"36037","BlueCross BlueShield of Western New York","NY","Genesee County",49526
2016,"36037","Independent Health Benefits Corporation","NY","Genesee County",18029
2016,"36037","MVP Health Plan, Inc.","NY","Genesee County",56184
2016,"36039","Capital District Physicians Health Plan, Inc.","NY","Greene County",94788
2016,"36039","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Greene County",80519
2016,"36039","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Greene County",25303
2016,"36039","Health Insurance Plan of Greater New York","NY","Greene County",88582
2016,"36039","BlueShield of Northeastern New York","NY","Greene County",36346
2016,"36039","MVP Health Plan, Inc.","NY","Greene County",56184
2016,"36041","Capital District Physicians Health Plan, Inc.","NY","Hamilton County",94788
2016,"36041","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Hamilton County",78124
2016,"36041","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Hamilton County",25303
2016,"36041","MVP Health Plan, Inc.","NY","Hamilton County",56184
2016,"36043","Capital District Physicians Health Plan, Inc.","NY","Herkimer County",94788
2016,"36043","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Herkimer County",78124
2016,"36043","MVP Health Plan, Inc.","NY","Herkimer County",56184
2016,"36045","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Jefferson County",78124
2016,"36045","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Jefferson County",25303
2016,"36045","MVP Health Plan, Inc.","NY","Jefferson County",56184
2016,"36047","Affinity Health Plan","NY","Kings County",57165
2016,"36047","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Kings County",80519
2016,"36047","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Kings County",25303
2016,"36047","Healthfirst PHSP, Inc.","NY","Kings County",91237
2016,"36047","Health Insurance Plan of Greater New York","NY","Kings County",88582
2016,"36047","MetroPlus Health Plan, Inc.","NY","Kings County",11177
2016,"36047","North Shore-LIJ CareConnect Insurance Company, Inc.","NY","Kings County",82483
2016,"36047","Oscar Insurance Corporation","NY","Kings County",74289
2016,"36047","UnitedHealthcare of New York, Inc.","NY","Kings County",54235
2016,"36047","WellCare of New York, Inc.","NY","Kings County",39595
2016,"36049","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Lewis County",78124
2016,"36049","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Lewis County",25303
2016,"36049","MVP Health Plan, Inc.","NY","Lewis County",56184
2016,"36051","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Livingston County",78124
2016,"36051","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Livingston County",25303
2016,"36051","MVP Health Plan, Inc.","NY","Livingston County",56184
2016,"36053","Capital District Physicians Health Plan, Inc.","NY","Madison County",94788
2016,"36053","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Madison County",78124
2016,"36053","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Madison County",25303
2016,"36053","MVP Health Plan, Inc.","NY","Madison County",56184
2016,"36055","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Monroe County",78124
2016,"36055","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Monroe County",25303
2016,"36055","MVP Health Plan, Inc.","NY","Monroe County",56184
2016,"36057","Capital District Physicians Health Plan, Inc.","NY","Montgomery County",94788
2016,"36057","Empire HealthChoice HMO, Inc. dba Empire BlueCross","NY","Montgomery County",80519
2016,"36057","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Montgomery County",78124
2016,"36057","Health Insurance Plan of Greater New York","NY","Montgomery County",88582
2016,"36057","BlueShield of Northeastern New York","NY","Montgomery County",36346
2016,"36057","MVP Health Plan, Inc.","NY","Montgomery County",56184
2016,"36059","Affinity Health Plan","NY","Nassau County",57165
2016,"36059","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Nassau County",80519
2016,"36059","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Nassau County",25303
2016,"36059","Healthfirst PHSP, Inc.","NY","Nassau County",91237
2016,"36059","Health Insurance Plan of Greater New York","NY","Nassau County",88582
2016,"36059","North Shore-LIJ CareConnect Insurance Company, Inc.","NY","Nassau County",82483
2016,"36059","Oscar Insurance Corporation","NY","Nassau County",74289
2016,"36059","UnitedHealthcare of New York, Inc.","NY","Nassau County",54235
2016,"36061","Affinity Health Plan","NY","New York County",57165
2016,"36061","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","New York County",80519
2016,"36061","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","New York County",25303
2016,"36061","Healthfirst PHSP, Inc.","NY","New York County",91237
2016,"36061","Health Insurance Plan of Greater New York","NY","New York County",88582
2016,"36061","MetroPlus Health Plan, Inc.","NY","New York County",11177
2016,"36061","North Shore-LIJ CareConnect Insurance Company, Inc.","NY","New York County",82483
2016,"36061","Oscar Insurance Corporation","NY","New York County",74289
2016,"36061","UnitedHealthcare of New York, Inc.","NY","New York County",54235
2016,"36061","WellCare of New York, Inc.","NY","New York County",39595
2016,"36063","Excellus Health Plan, Inc. dba Univera Healthcare","NY","Niagara County",78124
2016,"36063","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Niagara County",25303
2016,"36063","BlueCross BlueShield of Western New York","NY","Niagara County",49526
2016,"36063","Independent Health Benefits Corporation","NY","Niagara County",18029
2016,"36065","Capital District Physicians Health Plan, Inc.","NY","Oneida County",94788
2016,"36065","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Oneida County",78124
2016,"36065","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Oneida County",25303
2016,"36065","MVP Health Plan, Inc.","NY","Oneida County",56184
2016,"36067","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Onondaga County",78124
2016,"36067","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Onondaga County",25303
2016,"36067","MVP Health Plan, Inc.","NY","Onondaga County",56184
2016,"36069","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Ontario County",78124
2016,"36069","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Ontario County",25303
2016,"36069","MVP Health Plan, Inc.","NY","Ontario County",56184
2016,"36071","Affinity Health Plan","NY","Orange County",57165
2016,"36071","Capital District Physicians Health Plan, Inc.","NY","Orange County",94788
2016,"36071","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Orange County",80519
2016,"36071","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Orange County",25303
2016,"36071","Health Insurance Plan of Greater New York","NY","Orange County",88582
2016,"36071","MVP Health Plan, Inc.","NY","Orange County",56184
2016,"36071","UnitedHealthcare of New York, Inc.","NY","Orange County",54235
2016,"36071","WellCare of New York, Inc.","NY","Orange County",39595
2016,"36073","Excellus Health Plan, Inc. dba Univera Healthcare","NY","Orleans County",78124
2016,"36073","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Orleans County",25303
2016,"36073","BlueCross BlueShield of Western New York","NY","Orleans County",49526
2016,"36073","Independent Health Benefits Corporation","NY","Orleans County",18029
2016,"36073","MVP Health Plan, Inc.","NY","Orleans County",56184
2016,"36075","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Oswego County",78124
2016,"36075","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Oswego County",25303
2016,"36075","MVP Health Plan, Inc.","NY","Oswego County",56184
2016,"36077","Capital District Physicians Health Plan, Inc.","NY","Otsego County",94788
2016,"36077","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Otsego County",78124
2016,"36077","Health Insurance Plan of Greater New York","NY","Otsego County",88582
2016,"36077","MVP Health Plan, Inc.","NY","Otsego County",56184
2016,"36079","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Putnam County",80519
2016,"36079","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Putnam County",25303
2016,"36079","Health Insurance Plan of Greater New York","NY","Putnam County",88582
2016,"36079","MVP Health Plan, Inc.","NY","Putnam County",56184
2016,"36079","UnitedHealthcare of New York, Inc.","NY","Putnam County",54235
2016,"36081","Affinity Health Plan","NY","Queens County",57165
2016,"36081","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Queens County",80519
2016,"36081","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Queens County",25303
2016,"36081","Healthfirst PHSP, Inc.","NY","Queens County",91237
2016,"36081","Health Insurance Plan of Greater New York","NY","Queens County",88582
2016,"36081","MetroPlus Health Plan, Inc.","NY","Queens County",11177
2016,"36081","North Shore-LIJ CareConnect Insurance Company, Inc.","NY","Queens County",82483
2016,"36081","Oscar Insurance Corporation","NY","Queens County",74289
2016,"36081","UnitedHealthcare of New York, Inc.","NY","Queens County",54235
2016,"36081","WellCare of New York, Inc.","NY","Queens County",39595
2016,"36083","Capital District Physicians Health Plan, Inc.","NY","Rensselaer County",94788
2016,"36083","Empire HealthChoice HMO, Inc. dba Empire BlueCross","NY","Rensselaer County",80519
2016,"36083","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Rensselaer County",25303
2016,"36083","Health Insurance Plan of Greater New York","NY","Rensselaer County",88582
2016,"36083","BlueShield of Northeastern New York","NY","Rensselaer County",36346
2016,"36083","MVP Health Plan, Inc.","NY","Rensselaer County",56184
2016,"36083","WellCare of New York, Inc.","NY","Rensselaer County",39595
2016,"36085","Affinity Health Plan","NY","Richmond County",57165
2016,"36085","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Richmond County",80519
2016,"36085","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Richmond County",25303
2016,"36085","Healthfirst PHSP, Inc.","NY","Richmond County",91237
2016,"36085","Health Insurance Plan of Greater New York","NY","Richmond County",88582
2016,"36085","MetroPlus Health Plan, Inc.","NY","Richmond County",11177
2016,"36085","North Shore-LIJ CareConnect Insurance Company, Inc.","NY","Richmond County",82483
2016,"36085","Oscar Insurance Corporation","NY","Richmond County",74289
2016,"36085","UnitedHealthcare of New York, Inc.","NY","Richmond County",54235
2016,"36087","Affinity Health Plan","NY","Rockland County",57165
2016,"36087","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Rockland County",80519
2016,"36087","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Rockland County",25303
2016,"36087","Health Insurance Plan of Greater New York","NY","Rockland County",88582
2016,"36087","MVP Health Plan, Inc.","NY","Rockland County",56184
2016,"36087","Oscar Insurance Corporation","NY","Rockland County",74289
2016,"36087","UnitedHealthcare of New York, Inc.","NY","Rockland County",54235
2016,"36087","WellCare of New York, Inc.","NY","Rockland County",39595
2016,"36089","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","St. Lawrence County",78124
2016,"36089","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","St. Lawrence County",25303
2016,"36089","MVP Health Plan, Inc.","NY","St. Lawrence County",56184
2016,"36091","Capital District Physicians Health Plan, Inc.","NY","Saratoga County",94788
2016,"36091","Empire HealthChoice HMO, Inc. dba Empire BlueCross","NY","Saratoga County",80519
2016,"36091","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Saratoga County",25303
2016,"36091","Health Insurance Plan of Greater New York","NY","Saratoga County",88582
2016,"36091","BlueShield of Northeastern New York","NY","Saratoga County",36346
2016,"36091","MVP Health Plan, Inc.","NY","Saratoga County",56184
2016,"36093","Capital District Physicians Health Plan, Inc.","NY","Schenectady County",94788
2016,"36093","Empire HealthChoice HMO, Inc. dba Empire BlueCross","NY","Schenectady County",80519
2016,"36093","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Schenectady County",25303
2016,"36093","Health Insurance Plan of Greater New York","NY","Schenectady County",88582
2016,"36093","BlueShield of Northeastern New York","NY","Schenectady County",36346
2016,"36093","MVP Health Plan, Inc.","NY","Schenectady County",56184
2016,"36095","Capital District Physicians Health Plan, Inc.","NY","Schoharie County",94788
2016,"36095","Empire HealthChoice HMO, Inc. dba Empire BlueCross","NY","Schoharie County",80519
2016,"36095","Health Insurance Plan of Greater New York","NY","Schoharie County",88582
2016,"36095","MVP Health Plan, Inc.","NY","Schoharie County",56184
2016,"36097","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Schuyler County",78124
2016,"36097","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Schuyler County",25303
2016,"36099","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Seneca County",78124
2016,"36099","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Seneca County",25303
2016,"36099","MVP Health Plan, Inc.","NY","Seneca County",56184
2016,"36101","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Steuben County",78124
2016,"36101","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Steuben County",25303
2016,"36101","MVP Health Plan, Inc.","NY","Steuben County",56184
2016,"36103","Affinity Health Plan","NY","Suffolk County",57165
2016,"36103","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Suffolk County",80519
2016,"36103","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Suffolk County",25303
2016,"36103","Healthfirst PHSP, Inc.","NY","Suffolk County",91237
2016,"36103","Health Insurance Plan of Greater New York","NY","Suffolk County",88582
2016,"36103","North Shore-LIJ CareConnect Insurance Company, Inc.","NY","Suffolk County",82483
2016,"36103","Oscar Insurance Corporation","NY","Suffolk County",74289
2016,"36103","UnitedHealthcare of New York, Inc.","NY","Suffolk County",54235
2016,"36105","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Sullivan County",80519
2016,"36105","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Sullivan County",25303
2016,"36105","Health Insurance Plan of Greater New York","NY","Sullivan County",88582
2016,"36105","MVP Health Plan, Inc.","NY","Sullivan County",56184
2016,"36105","UnitedHealthcare of New York, Inc.","NY","Sullivan County",54235
2016,"36107","Capital District Physicians Health Plan, Inc.","NY","Tioga County",94788
2016,"36107","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Tioga County",78124
2016,"36107","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Tioga County",25303
2016,"36107","MVP Health Plan, Inc.","NY","Tioga County",56184
2016,"36109","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Tompkins County",78124
2016,"36109","MVP Health Plan, Inc.","NY","Tompkins County",56184
2016,"36111","Capital District Physicians Health Plan, Inc.","NY","Ulster County",94788
2016,"36111","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Ulster County",80519
2016,"36111","Health Insurance Plan of Greater New York","NY","Ulster County",88582
2016,"36111","MVP Health Plan, Inc.","NY","Ulster County",56184
2016,"36111","UnitedHealthcare of New York, Inc.","NY","Ulster County",54235
2016,"36111","WellCare of New York, Inc.","NY","Ulster County",39595
2016,"36113","Capital District Physicians Health Plan, Inc.","NY","Warren County",94788
2016,"36113","Empire HealthChoice HMO, Inc. dba Empire BlueCross","NY","Warren County",80519
2016,"36113","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Warren County",25303
2016,"36113","Health Insurance Plan of Greater New York","NY","Warren County",88582
2016,"36113","BlueShield of Northeastern New York","NY","Warren County",36346
2016,"36113","MVP Health Plan, Inc.","NY","Warren County",56184
2016,"36115","Capital District Physicians Health Plan, Inc.","NY","Washington County",94788
2016,"36115","Empire HealthChoice HMO, Inc. dba Empire BlueCross","NY","Washington County",80519
2016,"36115","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Washington County",25303
2016,"36115","Health Insurance Plan of Greater New York","NY","Washington County",88582
2016,"36115","BlueShield of Northeastern New York","NY","Washington County",36346
2016,"36115","MVP Health Plan, Inc.","NY","Washington County",56184
2016,"36117","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Wayne County",78124
2016,"36117","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Wayne County",25303
2016,"36117","MVP Health Plan, Inc.","NY","Wayne County",56184
2016,"36119","Affinity Health Plan","NY","Westchester County",57165
2016,"36119","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Westchester County",80519
2016,"36119","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Westchester County",25303
2016,"36119","Health Insurance Plan of Greater New York","NY","Westchester County",88582
2016,"36119","MVP Health Plan, Inc.","NY","Westchester County",56184
2016,"36119","North Shore-LIJ CareConnect Insurance Company, Inc.","NY","Westchester County",82483
2016,"36119","Oscar Insurance Corporation","NY","Westchester County",74289
2016,"36119","UnitedHealthcare of New York, Inc.","NY","Westchester County",54235
2016,"36121","Excellus Health Plan, Inc. dba Univera Healthcare","NY","Wyoming County",78124
2016,"36121","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Wyoming County",25303
2016,"36121","BlueCross BlueShield of Western New York","NY","Wyoming County",49526
2016,"36121","Independent Health Benefits Corporation","NY","Wyoming County",18029
2016,"36121","MVP Health Plan, Inc.","NY","Wyoming County",56184
2016,"36123","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Yates County",78124
2016,"36123","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Yates County",25303
2016,"36123","MVP Health Plan, Inc.","NY","Yates County",56184
2017,"36001","Capital District Physicians Health Plan, Inc.","NY","Albany County",94788
2017,"36001","Empire HealthChoice HMO, Inc. dba Empire BlueCross","NY","Albany County",80519
2017,"36001","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Albany County",25303
2017,"36001","Health Insurance Plan of Greater New York","NY","Albany County",88582
2017,"36001","BlueShield of Northeastern New York","NY","Albany County",36346
2017,"36001","MVP Health Plan, Inc.","NY","Albany County",56184
2017,"36003","Excellus Health Plan, Inc. dba Univera Healthcare","NY","Allegany County",78124
2017,"36003","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Allegany County",25303
2017,"36003","BlueCross BlueShield of Western New York","NY","Allegany County",49526
2017,"36003","Independent Health Benefits Corporation","NY","Allegany County",18029
2017,"36005","Affinity Health Plan","NY","Bronx County",57165
2017,"36005","North Shore-LIJ CareConnect Insurance Company, Inc.","NY","Bronx County",82483
2017,"36005","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Bronx County",80519
2017,"36005","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Bronx County",25303
2017,"36005","Healthfirst PHSP, Inc.","NY","Bronx County",91237
2017,"36005","Health Insurance Plan of Greater New York","NY","Bronx County",88582
2017,"36005","MetroPlus Health Plan, Inc.","NY","Bronx County",11177
2017,"36005","Oscar Insurance Corporation","NY","Bronx County",74289
2017,"36005","UnitedHealthcare of New York, Inc.","NY","Bronx County",54235
2017,"36007","Capital District Physicians Health Plan, Inc.","NY","Broome County",94788
2017,"36007","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Broome County",78124
2017,"36007","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Broome County",25303
2017,"36007","Health Insurance Plan of Greater New York","NY","Broome County",88582
2017,"36007","MVP Health Plan, Inc.","NY","Broome County",56184
2017,"36009","Excellus Health Plan, Inc. dba Univera Healthcare","NY","Cattaraugus County",78124
2017,"36009","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Cattaraugus County",25303
2017,"36009","BlueCross BlueShield of Western New York","NY","Cattaraugus County",49526
2017,"36009","Independent Health Benefits Corporation","NY","Cattaraugus County",18029
2017,"36011","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Cayuga County",78124
2017,"36011","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Cayuga County",25303
2017,"36011","MVP Health Plan, Inc.","NY","Cayuga County",56184
2017,"36013","Excellus Health Plan, Inc. dba Univera Healthcare","NY","Chautauqua County",78124
2017,"36013","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Chautauqua County",25303
2017,"36013","BlueCross BlueShield of Western New York","NY","Chautauqua County",49526
2017,"36013","Independent Health Benefits Corporation","NY","Chautauqua County",18029
2017,"36015","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Chemung County",78124
2017,"36015","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Chemung County",25303
2017,"36017","Capital District Physicians Health Plan, Inc.","NY","Chenango County",94788
2017,"36017","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Chenango County",78124
2017,"36017","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Chenango County",25303
2017,"36017","MVP Health Plan, Inc.","NY","Chenango County",56184
2017,"36019","Empire HealthChoice HMO, Inc. dba Empire BlueCross","NY","Clinton County",80519
2017,"36019","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Clinton County",78124
2017,"36019","BlueShield of Northeastern New York","NY","Clinton County",36346
2017,"36019","MVP Health Plan, Inc.","NY","Clinton County",56184
2017,"36021","Capital District Physicians Health Plan, Inc.","NY","Columbia County",94788
2017,"36021","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Columbia County",80519
2017,"36021","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Columbia County",25303
2017,"36021","Health Insurance Plan of Greater New York","NY","Columbia County",88582
2017,"36021","BlueShield of Northeastern New York","NY","Columbia County",36346
2017,"36021","MVP Health Plan, Inc.","NY","Columbia County",56184
2017,"36023","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Cortland County",78124
2017,"36023","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Cortland County",25303
2017,"36023","MVP Health Plan, Inc.","NY","Cortland County",56184
2017,"36025","Capital District Physicians Health Plan, Inc.","NY","Delaware County",94788
2017,"36025","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Delaware County",80519
2017,"36025","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Delaware County",78124
2017,"36025","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Delaware County",25303
2017,"36025","Health Insurance Plan of Greater New York","NY","Delaware County",88582
2017,"36025","MVP Health Plan, Inc.","NY","Delaware County",56184
2017,"36027","Capital District Physicians Health Plan, Inc.","NY","Dutchess County",94788
2017,"36027","Empire HealthChoice HMO, Inc. dba Empire BlueCross BlueShield","NY","Dutchess County",80519
2017,"36027","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Dutchess County",25303
2017,"36027","Health Insurance Plan of Greater New York","NY","Dutchess County",88582
2017,"36027","MVP Health Plan, Inc.","NY","Dutchess County",56184
2017,"36027","UnitedHealthcare of New York, Inc.","NY","Dutchess County",54235
2017,"36029","Excellus Health Plan, Inc. dba Univera Healthcare","NY","Erie County",78124
2017,"36029","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Erie County",25303
2017,"36029","BlueCross BlueShield of Western New York","NY","Erie County",49526
2017,"36029","Independent Health Benefits Corporation","NY","Erie County",18029
2017,"36031","Capital District Physicians Health Plan, Inc.","NY","Essex County",94788
2017,"36031","Empire HealthChoice HMO, Inc. dba Empire BlueCross","NY","Essex County",80519
2017,"36031","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Essex County",78124
2017,"36031","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Essex County",25303
2017,"36031","BlueShield of Northeastern New York","NY","Essex County",36346
2017,"36031","MVP Health Plan, Inc.","NY","Essex County",56184
2017,"36033","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Franklin County",78124
2017,"36033","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Franklin County",25303
2017,"36033","MVP Health Plan, Inc.","NY","Franklin County",56184
2017,"36035","Capital District Physicians Health Plan, Inc.","NY","Fulton County",94788
2017,"36035","Empire HealthChoice HMO, Inc. dba Empire BlueCross","NY","Fulton County",80519
2017,"36035","Excellus Health Plan, Inc. dba Excellus BlueCross BlueShield","NY","Fulton County",78124
2017,"36035","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Fulton County",25303
2017,"36035","Health Insurance Plan of Greater New York","NY","Fulton County",88582
2017,"36035","BlueShield of Northeastern New York","NY","Fulton County",36346
2017,"36035","MVP Health Plan, Inc.","NY","Fulton County",56184
2017,"36037","Excellus Health Plan, Inc. dba Univera Healthcare","NY","Genesee County",78124
2017,"36037","New York State Catholic Health Plan, Inc. dba Fidelis Care","NY","Genesee County",25303
