State Code,County Name,Metal Level,Issuer Name,Plan ID (Standard Component),Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Accredidation,Adult Dental ,Child Dental ,EHB Percent of Total Premium,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - Individual - Standard,Drug Deductible - Individual - Standard,Medical Deductible - Family - Standard,Drug Deductible - Family - Standard,Medical Deductible - Family (Per Person) - Standard,Drug Deductible - Family (Per Person) - Standard,Medical Maximum Out Of Pocket - Individual - Standard,Drug Maximum Out Of Pocket - Individual - Standard,Medical Maximum Out Of Pocket - Family - Standard,Drug Maximum Out Of Pocket - Family - Standard,Medical Maximum Out Of Pocket - Family (Per Person) - Standard,Drug Maximum Out Of Pocket - Family (Per Person) - Standard,Primary Care Physician - Standard,Specialist - Standard,Emergency Room - Standard,Inpatient Facility - Standard,Inpatient Physician - Standard,Generic Drugs - Standard,Preferred Brand Drugs - Standard,Non-preferred Brand Drugs - Standard,Specialty Drugs - Standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 73 Percent,Drug Deductible - Individual - 73 Percent,Medical Deductible - Family - 73 Percent,Drug Deductible - Family - 73 Percent,Medical Deductible - Family (Per Person) - 73 Percent,Drug Deductible - Family (Per Person) - 73 Percent,Medical Maximum Out Of Pocket - Individual - 73 Percent,Drug Maximum Out Of Pocket - Individual - 73 Percent,Medical Maximum Out Of Pocket - Family - 73 Percent,Drug Maximum Out Of Pocket - Family - 73 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Primary Care Physician - 73 Percent,Specialist - 73 Percent,Emergency Room - 73 Percent,Inpatient Facility - 73 Percent,Inpatient Physician - 73 Percent,Generic Drugs - 73 Percent,Preferred Brand Drugs - 73 Percent,Non-preferred Brand Drugs - 73 Percent,Specialty Drugs - 73 Percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 87 Percent,Drug Deductible - Individual - 87 Percent,Medical Deductible - Family - 87 Percent,Drug Deductible - Family - 87 Percent,Medical Deductible - Family (Per Person) - 87 Percent,Drug Deductible - Family (Per Person) - 87 Percent,Medical Maximum Out Of Pocket - Individual - 87 Percent,Drug Maximum Out Of Pocket - Individual - 87 Percent,Medical Maximum Out Of Pocket - Family - 87 Percent,Drug Maximum Out Of Pocket - Family - 87 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Primary Care Physician - 87 Percent,Specialist - 87 Percent,Emergency Room - 87 Percent,Inpatient Facility - 87 Percent,Inpatient Physician - 87 Percent,Generic Drugs - 87 Percent,Preferred Brand Drugs - 87 Percent,Non-preferred Brand Drugs - 87 Percent,Specialty Drugs - 87 Percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 94 Percent,Drug Deductible - Individual - 94 Percent,Medical Deductible - Family - 94 Percent,Drug Deductible - Family - 94 Percent,Medical Deductible - Family (Per Person) - 94 Percent,Drug Deductible - Family (Per Person) - 94 Percent,Medical Maximum Out Of Pocket -individual - 94 Percent,Drug Maximum Out Of Pocket - individual - 94 Percent,Medical Maximum Out Of Pocket - family - 94 Percent,Drug Maximum Out Of Pocket - Family  - 94 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Primary Care Physician - 94 Percent,Specialist - 94 Percent,Emergency Room - 94 Percent,Inpatient Facility - 94 Percent,Inpatient Physician - 94 Percent,Generic Drugs - 94 Percent,Preferred Brand Drugs - 94 Percent,Non-preferred Brand Drugs - 94 Percent,Specialty Drugs - 94 Percent
HI,Honolulu,Bronze,"Kaiser Foundation Health Plan, Inc.",60612HI0110010,KP Bronze I $50 - ChiroAcuMassage - Fit,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-800-570-8004,1-800-570-8004,1-877-447-5990,https://healthy.kaiserpermanente.org/health/care/consumer/locate-our-services/doctors-and-locations,https://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs/hawaii-health-plan-coverage-and-costs.html,http://www.kpinhawaii.com/sbc/2016/if-10010-sbc.htm,https://healthy.kaiserpermanente.org/health/care/!ut/p/a0/04_Sj9CPykssy0xPLMnMz0vMAfIjk1PzSlKLrJLzy1KLUlN0c1NTMpPB0sW6aflFuaU5iUWV-uH6UfpRRanpQGH9SA9HMDcvPyU1M,,,,93.1%,,$119.01,$187.41,$196.41,$212.71,$239.51,$334.72,$508.63,$374.82,$425.42,$479.02,$669.44,$1017.26,$493.83,$544.43,$598.03,$788.45,$612.84,$663.44,$717.04,$907.46,$731.85,$782.45,$836.05,$1026.47,$306.42,$331.72,$358.52,$453.73,$425.43,$450.73,$477.53,$572.74,$544.44,$569.74,$596.54,$691.75,,"$6,000",$750,"$12,000","$1,500","$6,000",$750,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$50,$75,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$25,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Honolulu,Gold,"Kaiser Foundation Health Plan, Inc.",60612HI0110011,KP Gold III $20 - Fit,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-800-570-8004,1-800-570-8004,1-877-447-5990,https://healthy.kaiserpermanente.org/health/care/consumer/locate-our-services/doctors-and-locations,https://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs/hawaii-health-plan-coverage-and-costs.html,http://www.kpinhawaii.com/sbc/2016/if-10011-sbc.htm,https://healthy.kaiserpermanente.org/health/care/!ut/p/a0/04_Sj9CPykssy0xPLMnMz0vMAfIjk1PzSlKLrJLzy1KLUlN0c1NTMpPB0sW6aflFuaU5iUWV-uH6UfpRRanpQGH9SA9HMDcvPyU1M,,,,95.2%,,$147.54,$232.35,$243.50,$263.72,$296.95,$414.98,$630.60,$464.70,$527.44,$593.90,$829.96,$1261.20,$612.24,$674.98,$741.44,$977.50,$759.78,$822.52,$888.98,$1125.04,$907.32,$970.06,$1036.52,$1272.58,$379.89,$411.26,$444.49,$562.52,$527.43,$558.80,$592.03,$710.06,$674.97,$706.34,$739.57,$857.60,,"$1,000",$250,"$2,000",$500,"$1,000",$250,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$20,$20,$250 Copay after deductible,$500 Copay per Day after deductible,No Charge,$15,$45 Copay after deductible,$45 Copay after deductible,$75 Copay after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Honolulu,Silver,"Kaiser Foundation Health Plan, Inc.",60612HI0110013,KP Silver III $30 - Fit,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-800-570-8004,1-800-570-8004,1-877-447-5990,https://healthy.kaiserpermanente.org/health/care/consumer/locate-our-services/doctors-and-locations,https://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs/hawaii-health-plan-coverage-and-costs.html,http://www.kpinhawaii.com/sbc/2016/if-10013-sbc.htm,https://healthy.kaiserpermanente.org/health/care/!ut/p/a0/04_Sj9CPykssy0xPLMnMz0vMAfIjk1PzSlKLrJLzy1KLUlN0c1NTMpPB0sW6aflFuaU5iUWV-uH6UfpRRanpQGH9SA9HMDcvPyU1M,,,,94.9%,,$130.12,$204.91,$214.75,$232.58,$261.88,$365.98,$556.14,$409.82,$465.16,$523.76,$731.96,$1112.28,$539.94,$595.28,$653.88,$862.08,$670.06,$725.40,$784.00,$992.20,$800.18,$855.52,$914.12,$1122.32,$335.03,$362.70,$392.00,$496.10,$465.15,$492.82,$522.12,$626.22,$595.27,$622.94,$652.24,$756.34,,"$2,500",$0,"$5,000",$0,"$2,500",$0,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$30,$40,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$15,50%,50%,50%,,"$1,700",$0,"$3,400",$0,"$1,700",$0,$5450.00,Included in Medical,"$10,900",Included in Medical,"$5,450",Included in Medical,$20,$30,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$15,50%,50%,50%,,$0,$0,$0,$0,$0,$0,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,$5,$10,10%,10%,10%,$15,50%,50%,50%,,$0,$0,$0,$0,$0,$0,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,$5,$5,10%,10%,10%,$10,5%,5%,5%
HI,Kauai,Platinum,Hawaii Medical Service Association,18350HI0880001,HMSA Platinum PPO,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/platinum-ppo.pdf,https://hmsa.com,,,,97.4%,,$216.81,$341.43,$357.82,$387.52,$436.35,$609.80,$926.65,$682.86,$775.04,$872.70,$1219.60,$1853.30,$899.67,$991.85,$1089.51,$1436.41,$1116.48,$1208.66,$1306.32,$1653.22,$1333.29,$1425.47,$1523.13,$1870.03,$558.24,$604.33,$653.16,$826.61,$775.05,$821.14,$869.97,$1043.42,$991.86,$1037.95,$1086.78,$1260.23,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$6,000",Included in Medical,"$12,000",Included in Medical,"$6,000",Included in Medical,$20,$20,20%,20%,10%,$7,$30,$75,$100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Kauai,Catastrophic,Hawaii Medical Service Association,18350HI0880003,HMSA Catastrophic Plan,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/catastrophic-plan.pdf,https://hmsa.com,,,,99.3%,,$97.75,$153.93,$161.32,$174.72,$196.73,$274.93,$417.78,$307.86,$349.44,$393.46,$549.86,$835.56,$405.61,$447.19,$491.21,$647.61,$503.36,$544.94,$588.96,$745.36,$601.11,$642.69,$686.71,$843.11,$251.68,$272.47,$294.48,$372.68,$349.43,$370.22,$392.23,$470.43,$447.18,$467.97,$489.98,$568.18,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$50,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Kauai,Gold,Hawaii Medical Service Association,18350HI0880007,HMSA Gold PPO,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/gold-ppo.pdf,https://hmsa.com,,,,98.8%,,$183.26,$288.59,$302.45,$327.55,$368.82,$515.43,$783.24,$577.18,$655.10,$737.64,$1030.86,$1566.48,$760.44,$838.36,$920.90,$1214.12,$943.70,$1021.62,$1104.16,$1397.38,$1126.96,$1204.88,$1287.42,$1580.64,$471.85,$510.81,$552.08,$698.69,$655.11,$694.07,$735.34,$881.95,$838.37,$877.33,$918.60,$1065.21,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$30,$30,20%,30%,30%,$7,$30,$75,$100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Kauai,Gold,Hawaii Medical Service Association,18350HI0880013,HMSA Gold PPO 1000,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/gold-ppo-1000.pdf,https://hmsa.com,,,,98.8%,,$168.69,$265.65,$278.40,$301.51,$339.50,$474.45,$720.97,$531.30,$603.02,$679.00,$948.90,$1441.94,$699.99,$771.71,$847.69,$1117.59,$868.68,$940.40,$1016.38,$1286.28,$1037.37,$1109.09,$1185.07,$1454.97,$434.34,$470.20,$508.19,$643.14,$603.03,$638.89,$676.88,$811.83,$771.72,$807.58,$845.57,$980.52,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$20,$20,20%,20% Coinsurance after deductible,20% Coinsurance after deductible,$7,$30 Copay after deductible,$75 Copay after deductible,$100 Copay after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Kauai,Platinum,"Kaiser Foundation Health Plan, Inc.",60612HI0110006,KP Platinum $10 - ChiroAcuMassage - Fit,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-800-570-8004,1-800-570-8004,1-877-447-5990,https://healthy.kaiserpermanente.org/health/care/consumer/locate-our-services/doctors-and-locations,https://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs/hawaii-health-plan-coverage-and-costs.html,http://www.kpinhawaii.com/sbc/2016/if-10006-sbc.htm,https://healthy.kaiserpermanente.org/health/care/!ut/p/a0/04_Sj9CPykssy0xPLMnMz0vMAfIjk1PzSlKLrJLzy1KLUlN0c1NTMpPB0sW6aflFuaU5iUWV-uH6UfpRRanpQGH9SA9HMDcvPyU1M,,,,92.6%,,$173.79,$273.69,$286.82,$310.63,$349.77,$488.80,$742.79,$547.38,$621.26,$699.54,$977.60,$1485.58,$721.17,$795.05,$873.33,$1151.39,$894.96,$968.84,$1047.12,$1325.18,$1068.75,$1142.63,$1220.91,$1498.97,$447.48,$484.42,$523.56,$662.59,$621.27,$658.21,$697.35,$836.38,$795.06,$832.00,$871.14,$1010.17,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$4,000",Included in Medical,"$8,000",Included in Medical,"$4,000",Included in Medical,$10,$20,$250,$300 Copay per Day,No Charge,$10,$45,$45,$75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Kauai,Silver,Hawaii Medical Service Association,18350HI0880017,HMSA Silver PPO 1500,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/silver-ppo-1500.pdf,https://hmsa.com,,,,98.8%,,$138.99,$218.88,$229.38,$248.43,$279.73,$390.92,$594.03,$437.76,$496.86,$559.46,$781.84,$1188.06,$576.75,$635.85,$698.45,$920.83,$715.74,$774.84,$837.44,$1059.82,$854.73,$913.83,$976.43,$1198.81,$357.87,$387.42,$418.72,$529.91,$496.86,$526.41,$557.71,$668.90,$635.85,$665.40,$696.70,$807.89,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$40,$40,20%,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$50 Copay after deductible,$100 Copay after deductible,$150 Copay after deductible,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,$5200.00,Included in Medical,"$10,400",Included in Medical,"$5,200",Included in Medical,$40,$40,20%,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$50 Copay after deductible,$100 Copay after deductible,$150 Copay after deductible,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,$10,$10,20%,20% Coinsurance after deductible,20% Coinsurance after deductible,$7,$30,$75,$100 Copay after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,$10,$10,20%,10%,10%,$7,$30,$75,$100
HI,Kauai,Silver,Hawaii Medical Service Association,18350HI0880029,HMSA Silver PPO 2500,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/silver-ppo-2500.pdf,https://hmsa.com,,,,98.8%,,$136.81,$215.45,$225.79,$244.53,$275.34,$384.79,$584.72,$430.90,$489.06,$550.68,$769.58,$1169.44,$567.71,$625.87,$687.49,$906.39,$704.52,$762.68,$824.30,$1043.20,$841.33,$899.49,$961.11,$1180.01,$352.26,$381.34,$412.15,$521.60,$489.07,$518.15,$548.96,$658.41,$625.88,$654.96,$685.77,$795.22,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$2,500",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$30,$30,20%,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$50 Copay after deductible,$100 Copay after deductible,$150 Copay after deductible,,"$2,395",Included in Medical,"$4,790",Included in Medical,"$2,395",Included in Medical,$5200.00,Included in Medical,"$10,400",Included in Medical,"$5,200",Included in Medical,$30,$30,20%,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$50 Copay after deductible,$100 Copay after deductible,$150 Copay after deductible,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,$10,$10,20%,20% Coinsurance after deductible,20% Coinsurance after deductible,$7,$30,$75,$100 Copay after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,$10,$10,20%,10%,10%,$7,$30,$75,$100
HI,Kauai,Bronze,Hawaii Medical Service Association,18350HI0880033,HMSA Bronze PPO 6850,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/bronze-ppo-6850.pdf,https://hmsa.com,,,,98.8%,,$106.22,$167.28,$175.31,$189.87,$213.79,$298.77,$454.01,$334.56,$379.74,$427.58,$597.54,$908.02,$440.78,$485.96,$533.80,$703.76,$547.00,$592.18,$640.02,$809.98,$653.22,$698.40,$746.24,$916.20,$273.50,$296.09,$320.01,$404.99,$379.72,$402.31,$426.23,$511.21,$485.94,$508.53,$532.45,$617.43,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Kauai,Platinum,Hawaii Medical Service Association,18350HI0890003,HMSA Platinum HMO,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/platinum-hmo.pdf,https://hmsa.com,,,,97.4%,,$211.00,$332.29,$348.24,$377.15,$424.67,$593.47,$901.83,$664.58,$754.30,$849.34,$1186.94,$1803.66,$875.58,$965.30,$1060.34,$1397.94,$1086.58,$1176.30,$1271.34,$1608.94,$1297.58,$1387.30,$1482.34,$1819.94,$543.29,$588.15,$635.67,$804.47,$754.29,$799.15,$846.67,$1015.47,$965.29,$1010.15,$1057.67,$1226.47,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$10,$20,$250,$300 Copay per Day,10%,$7,$30,$75,$100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Kauai,Gold,Hawaii Medical Service Association,18350HI0890004,HMSA Gold HMO,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/gold-hmo.pdf,https://hmsa.com,,,,98.8%,,$164.79,$259.51,$271.97,$294.55,$331.66,$463.49,$704.32,$519.02,$589.10,$663.32,$926.98,$1408.64,$683.81,$753.89,$828.11,$1091.77,$848.60,$918.68,$992.90,$1256.56,$1013.39,$1083.47,$1157.69,$1421.35,$424.30,$459.34,$496.45,$628.28,$589.09,$624.13,$661.24,$793.07,$753.88,$788.92,$826.03,$957.86,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$15,$30,$250,$300 Copay per Day after deductible,20% Coinsurance after deductible,$7,$30,$75 Copay after deductible,$100 Copay after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Kauai,Bronze,"Kaiser Foundation Health Plan, Inc.",60612HI0110005,KP Bronze I $50 - Fit,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-800-570-8004,1-800-570-8004,1-877-447-5990,https://healthy.kaiserpermanente.org/health/care/consumer/locate-our-services/doctors-and-locations,https://individual-family.kaiserpermanente.org/healthinsurance/health-plan-coverage-and-costs/hawaii-health-plan-coverage-and-costs.html,http://www.kpinhawaii.com/sbc/2016/if-10005-sbc.htm,https://healthy.kaiserpermanente.org/health/care/!ut/p/a0/04_Sj9CPykssy0xPLMnMz0vMAfIjk1PzSlKLrJLzy1KLUlN0c1NTMpPB0sW6aflFuaU5iUWV-uH6UfpRRanpQGH9SA9HMDcvPyU1M,,,,94.5%,,$117.38,$184.85,$193.73,$209.81,$236.24,$330.15,$501.69,$369.70,$419.62,$472.48,$660.30,$1003.38,$487.08,$537.00,$589.86,$777.68,$604.46,$654.38,$707.24,$895.06,$721.84,$771.76,$824.62,$1012.44,$302.23,$327.19,$353.62,$447.53,$419.61,$444.57,$471.00,$564.91,$536.99,$561.95,$588.38,$682.29,,"$6,000",$750,"$12,000","$1,500","$6,000",$750,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$50,$75,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$25,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Kauai,Silver,Hawaii Medical Service Association,18350HI0890005,HMSA Silver HMO,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/silver-hmo.pdf,https://hmsa.com,,,,98.8%,,$129.34,$203.69,$213.47,$231.19,$260.31,$363.79,$552.81,$407.38,$462.38,$520.62,$727.58,$1105.62,$536.72,$591.72,$649.96,$856.92,$666.06,$721.06,$779.30,$986.26,$795.40,$850.40,$908.64,$1115.60,$333.03,$360.53,$389.65,$493.13,$462.37,$489.87,$518.99,$622.47,$591.71,$619.21,$648.33,$751.81,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$2,500",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$20,$40,$250,$300 Copay per Day after deductible,30% Coinsurance after deductible,$10,$50 Copay after deductible,$100 Copay after deductible,$150 Copay after deductible,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$2,000",Included in Medical,$5200.00,Included in Medical,"$10,400",Included in Medical,"$5,200",Included in Medical,$20,$40,$250,$300 Copay per Day after deductible,30% Coinsurance after deductible,$10,$50 Copay after deductible,$100 Copay after deductible,$150 Copay after deductible,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$2,225",Included in Medical,"$4,450",Included in Medical,"$2,225",Included in Medical,$10,$20,$250,$200 Copay per Day after deductible,10% Coinsurance after deductible,$7,$30,$75,$100 Copay after deductible,,$0,Included in Medical,$0,Included in Medical,$0,Included in Medical,$745,Included in Medical,"$1,490",Included in Medical,$745,Included in Medical,$10,$20,$250,$100 Copay per Day,10%,$7,$30,$75,$100
HI,Kauai,Bronze,Hawaii Medical Service Association,18350HI0890006,HMSA Bronze HMO,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-808-948-5555,1-800-620-4672,,http://www.hmsa.com/search/providers,,http://www.hmsa.com/sbc/2016/bronze-hmo.pdf,https://hmsa.com,,,,98.8%,,$98.61,$155.28,$162.74,$176.25,$198.45,$277.34,$421.44,$310.56,$352.50,$396.90,$554.68,$842.88,$409.17,$451.11,$495.51,$653.29,$507.78,$549.72,$594.12,$751.90,$606.39,$648.33,$692.73,$850.51,$253.89,$274.86,$297.06,$375.95,$352.50,$373.47,$395.67,$474.56,$451.11,$472.08,$494.28,$573.17,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$30 Copay after deductible,$60 Copay after deductible,$250 Copay after deductible,$400 Copay per Day after deductible,40% Coinsurance after deductible,$10,$50 Copay after deductible,$100 Copay after deductible,$150 Copay after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
