State Code,County Name,Metal Level,Issuer Name,Plan ID (Standard Component),Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Accredidation,Adult Dental ,Child Dental ,EHB Percent of Total Premium,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - Individual - Standard,Drug Deductible - Individual - Standard,Medical Deductible - Family - Standard,Drug Deductible - Family - Standard,Medical Deductible - Family (Per Person) - Standard,Drug Deductible - Family (Per Person) - Standard,Medical Maximum Out Of Pocket - Individual - Standard,Drug Maximum Out Of Pocket - Individual - Standard,Medical Maximum Out Of Pocket - Family - Standard,Drug Maximum Out Of Pocket - Family - Standard,Medical Maximum Out Of Pocket - Family (Per Person) - Standard,Drug Maximum Out Of Pocket - Family (Per Person) - Standard,Primary Care Physician - Standard,Specialist - Standard,Emergency Room - Standard,Inpatient Facility - Standard,Inpatient Physician - Standard,Generic Drugs - Standard,Preferred Brand Drugs - Standard,Non-preferred Brand Drugs - Standard,Specialty Drugs - Standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 73 Percent,Drug Deductible - Individual - 73 Percent,Medical Deductible - Family - 73 Percent,Drug Deductible - Family - 73 Percent,Medical Deductible - Family (Per Person) - 73 Percent,Drug Deductible - Family (Per Person) - 73 Percent,Medical Maximum Out Of Pocket - Individual - 73 Percent,Drug Maximum Out Of Pocket - Individual - 73 Percent,Medical Maximum Out Of Pocket - Family - 73 Percent,Drug Maximum Out Of Pocket - Family - 73 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Primary Care Physician - 73 Percent,Specialist - 73 Percent,Emergency Room - 73 Percent,Inpatient Facility - 73 Percent,Inpatient Physician - 73 Percent,Generic Drugs - 73 Percent,Preferred Brand Drugs - 73 Percent,Non-preferred Brand Drugs - 73 Percent,Specialty Drugs - 73 Percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 87 Percent,Drug Deductible - Individual - 87 Percent,Medical Deductible - Family - 87 Percent,Drug Deductible - Family - 87 Percent,Medical Deductible - Family (Per Person) - 87 Percent,Drug Deductible - Family (Per Person) - 87 Percent,Medical Maximum Out Of Pocket - Individual - 87 Percent,Drug Maximum Out Of Pocket - Individual - 87 Percent,Medical Maximum Out Of Pocket - Family - 87 Percent,Drug Maximum Out Of Pocket - Family - 87 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Primary Care Physician - 87 Percent,Specialist - 87 Percent,Emergency Room - 87 Percent,Inpatient Facility - 87 Percent,Inpatient Physician - 87 Percent,Generic Drugs - 87 Percent,Preferred Brand Drugs - 87 Percent,Non-preferred Brand Drugs - 87 Percent,Specialty Drugs - 87 Percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 94 Percent,Drug Deductible - Individual - 94 Percent,Medical Deductible - Family - 94 Percent,Drug Deductible - Family - 94 Percent,Medical Deductible - Family (Per Person) - 94 Percent,Drug Deductible - Family (Per Person) - 94 Percent,Medical Maximum Out Of Pocket -individual - 94 Percent,Drug Maximum Out Of Pocket - individual - 94 Percent,Medical Maximum Out Of Pocket - family - 94 Percent,Drug Maximum Out Of Pocket - Family  - 94 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Primary Care Physician - 94 Percent,Specialist - 94 Percent,Emergency Room - 94 Percent,Inpatient Facility - 94 Percent,Inpatient Physician - 94 Percent,Generic Drugs - 94 Percent,Preferred Brand Drugs - 94 Percent,Non-preferred Brand Drugs - 94 Percent,Specialty Drugs - 94 Percent
NV,Nye,Bronze,"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",33670NV1050005,Anthem Bronze Pathway X PPO 6200 30,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFR,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1X7X,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$122.91,$193.56,$202.85,$219.69,$247.37,$345.70,$525.32,$387.12,$439.38,$494.74,$691.40,$1050.64,$510.03,$562.29,$617.65,$814.31,$632.94,$685.20,$740.56,$937.22,$755.85,$808.11,$863.47,$1060.13,$316.47,$342.60,$370.28,$468.61,$439.38,$465.51,$493.19,$591.52,$562.29,$588.42,$616.10,$714.43,,"$6,200",Included in Medical,"$12,400",Included in Medical,"$6,200",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$45 and 30% Coinsurance after deductible,30% Coinsurance after deductible,$500 Copay after deductible and 30% Coinsurance after deductible,$350 Copay per Stay after deductible and 30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Nye,Bronze,"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",33670NV1050006,Anthem Bronze Pathway X PPO 5200 20,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFR,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1X81,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$127.14,$200.22,$209.83,$227.25,$255.88,$357.59,$543.40,$400.44,$454.50,$511.76,$715.18,$1086.80,$527.58,$581.64,$638.90,$842.32,$654.72,$708.78,$766.04,$969.46,$781.86,$835.92,$893.18,$1096.60,$327.36,$354.39,$383.02,$484.73,$454.50,$481.53,$510.16,$611.87,$581.64,$608.67,$637.30,$739.01,,"$5,200",Included in Medical,"$10,400",Included in Medical,"$5,200",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$35 and 20% Coinsurance after deductible,20% Coinsurance after deductible,$500 Copay after deductible and 20% Coinsurance after deductible,$500 Copay per Stay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Nye,Catastrophic,"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",33670NV1050007,Anthem Catastrophic Pathway X PPO 6850 0,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFR,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1X87,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$103.90,$163.62,$171.47,$185.71,$209.11,$292.23,$444.06,$327.24,$371.42,$418.22,$584.46,$888.12,$431.14,$475.32,$522.12,$688.36,$535.04,$579.22,$626.02,$792.26,$638.94,$683.12,$729.92,$896.16,$267.52,$289.61,$313.01,$396.13,$371.42,$393.51,$416.91,$500.03,$475.32,$497.41,$520.81,$603.93,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$40 Copay before deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Nye,Silver,"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",33670NV1050010,Anthem Silver Pathway X PPO 4000 15,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFR,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1X8S.,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$133.01,$209.47,$219.52,$237.75,$267.70,$374.11,$568.50,$418.94,$475.50,$535.40,$748.22,$1137.00,$551.95,$608.51,$668.41,$881.23,$684.96,$741.52,$801.42,$1014.24,$817.97,$874.53,$934.43,$1147.25,$342.48,$370.76,$400.71,$507.12,$475.49,$503.77,$533.72,$640.13,$608.50,$636.78,$666.73,$773.14,,"$4,000",Included in Medical,"$8,000",Included in Medical,"$4,000",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$40,15% Coinsurance after deductible,$500 Copay after deductible and 15% Coinsurance after deductible,$500 Copay per Stay after deductible and 15% Coinsurance after deductible,15% Coinsurance after deductible,$15,$40,15% Coinsurance after deductible,15% Coinsurance after deductible,,"$3,100",Included in Medical,"$6,200",Included in Medical,"$3,100",Included in Medical,"$5,100",Included in Medical,"$10,200",Included in Medical,"$5,100",Included in Medical,$40,15% Coinsurance after deductible,$500 Copay after deductible and 15% Coinsurance after deductible,$500 Copay per Stay after deductible and 15% Coinsurance after deductible,15% Coinsurance after deductible,$15,$40,15% Coinsurance after deductible,15% Coinsurance after deductible,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$1,700",Included in Medical,"$3,400",Included in Medical,"$1,700",Included in Medical,$35,15% Coinsurance after deductible,$250 Copay after deductible and 15% Coinsurance after deductible,$250 Copay per Stay after deductible and 15% Coinsurance after deductible,15% Coinsurance after deductible,$15,$40,15% Coinsurance after deductible,15% Coinsurance after deductible,,$250,Included in Medical,$500,Included in Medical,$250,Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,$25,15% Coinsurance after deductible,$150 Copay after deductible and 15% Coinsurance after deductible,$150 Copay per Stay after deductible and 15% Coinsurance after deductible,15% Coinsurance after deductible,$15,$35,15% Coinsurance after deductible,15% Coinsurance after deductible
NV,Nye,Silver,"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",33670NV1050012,Anthem Silver Pathway X PPO 2750 10,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFR,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1XL4,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$153.08,$241.07,$252.64,$273.61,$308.09,$430.55,$654.26,$482.14,$547.22,$616.18,$861.10,$1308.52,$635.22,$700.30,$769.26,$1014.18,$788.30,$853.38,$922.34,$1167.26,$941.38,$1006.46,$1075.42,$1320.34,$394.15,$426.69,$461.17,$583.63,$547.23,$579.77,$614.25,$736.71,$700.31,$732.85,$767.33,$889.79,,"$2,750",Included in Medical,"$5,500",Included in Medical,"$2,750",Included in Medical,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,$40 Copay before deductible,$75 Copay before deductible and 10% Coinsurance after deductible,$500 Copay after deductible and 10% Coinsurance after deductible,$500 Copay per Stay after deductible and 10% Coinsurance after deductible,10% Coinsurance after deductible,$15,$40,10% Coinsurance after deductible,10% Coinsurance after deductible,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$2,500",Included in Medical,"$5,100",Included in Medical,"$10,200",Included in Medical,"$5,100",Included in Medical,$40 Copay before deductible,$75 Copay before deductible and 10% Coinsurance after deductible,$500 Copay after deductible and 10% Coinsurance after deductible,$500 Copay per Stay after deductible and 10% Coinsurance after deductible,10% Coinsurance after deductible,$15,$40,10% Coinsurance after deductible,10% Coinsurance after deductible,,$800,Included in Medical,"$1,600",Included in Medical,$800,Included in Medical,"$1,800",Included in Medical,"$3,600",Included in Medical,"$1,800",Included in Medical,$40 Copay before deductible,$75 Copay before deductible and 10% Coinsurance after deductible,$250 Copay after deductible and 10% Coinsurance after deductible,$250 Copay per Stay after deductible and 10% Coinsurance after deductible,10% Coinsurance after deductible,$15,$40,10% Coinsurance after deductible,10% Coinsurance after deductible,,$250,Included in Medical,$500,Included in Medical,$250,Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,$25 Copay before deductible,$50 Copay before deductible and 10% Coinsurance after deductible,$150 Copay after deductible and 10% Coinsurance after deductible,$150 Copay per Stay after deductible and 10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$35,10% Coinsurance after deductible,10% Coinsurance after deductible
NV,Nye,Silver,"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",33670NV1050013,Anthem Silver Pathway X PPO 2500 15,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFR,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1XLB,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$154.59,$243.45,$255.14,$276.32,$311.13,$434.80,$660.72,$486.90,$552.64,$622.26,$869.60,$1321.44,$641.49,$707.23,$776.85,$1024.19,$796.08,$861.82,$931.44,$1178.78,$950.67,$1016.41,$1086.03,$1333.37,$398.04,$430.91,$465.72,$589.39,$552.63,$585.50,$620.31,$743.98,$707.22,$740.09,$774.90,$898.57,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$2,500",Included in Medical,"$6,250",Included in Medical,"$12,500",Included in Medical,"$6,250",Included in Medical,$45 Copay before deductible,$70 Copay before deductible and 15% Coinsurance after deductible,$500 Copay after deductible and 15% Coinsurance after deductible,$500 Copay per Stay after deductible and 15% Coinsurance after deductible,15% Coinsurance after deductible,$15,$40,15% Coinsurance after deductible,15% Coinsurance after deductible,,"$2,250",Included in Medical,"$4,500",Included in Medical,"$2,250",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,$45 Copay before deductible,$70 Copay before deductible and 15% Coinsurance after deductible,$500 Copay after deductible and 15% Coinsurance after deductible,$500 Copay per Stay after deductible and 15% Coinsurance after deductible,15% Coinsurance after deductible,$15,$40,15% Coinsurance after deductible,15% Coinsurance after deductible,,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,"$1,750",Included in Medical,"$3,500",Included in Medical,"$1,750",Included in Medical,$45 Copay before deductible,$70 Copay before deductible and 15% Coinsurance after deductible,$250 Copay after deductible and 15% Coinsurance after deductible,$250 Copay per Stay after deductible and 15% Coinsurance after deductible,15% Coinsurance after deductible,$15,$40,15% Coinsurance after deductible,15% Coinsurance after deductible,,$200,Included in Medical,$400,Included in Medical,$200,Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,$25 Copay before deductible,$50 Copay before deductible and 15% Coinsurance after deductible,$150 Copay after deductible and 15% Coinsurance after deductible,$150 Copay per Stay after deductible and 15% Coinsurance after deductible,15% Coinsurance after deductible,$10,$35,15% Coinsurance after deductible,15% Coinsurance after deductible
NV,Nye,Gold,"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",33670NV1050015,Anthem Gold Pathway X PPO 1500 10,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFR,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1XLG.,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$199.29,$313.84,$328.90,$356.21,$401.09,$560.52,$851.76,$627.68,$712.42,$802.18,$1121.04,$1703.52,$826.97,$911.71,$1001.47,$1320.33,$1026.26,$1111.00,$1200.76,$1519.62,$1225.55,$1310.29,$1400.05,$1718.91,$513.13,$555.50,$600.38,$759.81,$712.42,$754.79,$799.67,$959.10,$911.71,$954.08,$998.96,$1158.39,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,"$3,500",Included in Medical,"$7,000",Included in Medical,"$3,500",Included in Medical,$15,$40,$250 Copay after deductible and 10% Coinsurance after deductible,$350 Copay per Stay after deductible and 10% Coinsurance after deductible,10% Coinsurance after deductible,$15,$30,10% Coinsurance after deductible,10% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Nye,Catastrophic,"HMO Colorado, Inc., dba HMO Nevada",60156NV0230018,Anthem Catastrophic Pathway X HMO 6850 0,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1G2V,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$100.39,$158.10,$165.69,$179.44,$202.05,$282.37,$429.08,$316.20,$358.88,$404.10,$564.74,$858.16,$416.59,$459.27,$504.49,$665.13,$516.98,$559.66,$604.88,$765.52,$617.37,$660.05,$705.27,$865.91,$258.49,$279.83,$302.44,$382.76,$358.88,$380.22,$402.83,$483.15,$459.27,$480.61,$503.22,$583.54,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$40 Copay before deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Nye,Bronze,"HMO Colorado, Inc., dba HMO Nevada",60156NV0230019,Anthem Bronze Pathway X HMO 0 for HSA,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1G43,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$124.99,$196.84,$206.29,$223.41,$251.56,$351.56,$534.22,$393.68,$446.82,$503.12,$703.12,$1068.44,$518.67,$571.81,$628.11,$828.11,$643.66,$696.80,$753.10,$953.10,$768.65,$821.79,$878.09,$1078.09,$321.83,$348.40,$376.55,$476.55,$446.82,$473.39,$501.54,$601.54,$571.81,$598.38,$626.53,$726.53,,"$6,300",Included in Medical,"$12,600",Included in Medical,"$6,300",Included in Medical,"$6,300",Included in Medical,"$12,600",Included in Medical,"$6,300",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Nye,Bronze,"HMO Colorado, Inc., dba HMO Nevada",60156NV0230020,Anthem Bronze Pathway X HMO 6150 20,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1G47,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$125.11,$197.02,$206.48,$223.62,$251.79,$351.88,$534.71,$394.04,$447.24,$503.58,$703.76,$1069.42,$519.15,$572.35,$628.69,$828.87,$644.26,$697.46,$753.80,$953.98,$769.37,$822.57,$878.91,$1079.09,$322.13,$348.73,$376.90,$476.99,$447.24,$473.84,$502.01,$602.10,$572.35,$598.95,$627.12,$727.21,,"$6,150",Included in Medical,"$12,300",Included in Medical,"$6,150",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$50,20% Coinsurance after deductible,$500 Copay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$30,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Nye,Bronze,"HMO Colorado, Inc., dba HMO Nevada",60156NV0230022,Anthem Bronze Pathway X HMO 5000 40,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1G3Z,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$119.68,$188.47,$197.52,$213.91,$240.86,$336.61,$511.51,$376.94,$427.82,$481.72,$673.22,$1023.02,$496.62,$547.50,$601.40,$792.90,$616.30,$667.18,$721.08,$912.58,$735.98,$786.86,$840.76,$1032.26,$308.15,$333.59,$360.54,$456.29,$427.83,$453.27,$480.22,$575.97,$547.51,$572.95,$599.90,$695.65,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$50 Copay before deductible and 40% Coinsurance after deductible,40% Coinsurance after deductible,$500 Copay after deductible and 40% Coinsurance after deductible,$1000 Copay per Stay after deductible and 40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Nye,Silver,"HMO Colorado, Inc., dba HMO Nevada",60156NV0230025,Anthem Silver Pathway X HMO 2350 15,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-855-711-8949,1-855-711-8949,,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YFI,http://editiondigital.net/view/IU65/2016/ON_HIX_NV_KIT_2016,https://www.sbc.anthem.com/dps/ccd1G2J,https://www.anthem.com/NVSelectdrugtier4,,,X,100%,,$154.63,$243.51,$255.20,$276.38,$311.21,$434.91,$660.89,$487.02,$552.76,$622.42,$869.82,$1321.78,$641.65,$707.39,$777.05,$1024.45,$796.28,$862.02,$931.68,$1179.08,$950.91,$1016.65,$1086.31,$1333.71,$398.14,$431.01,$465.84,$589.54,$552.77,$585.64,$620.47,$744.17,$707.40,$740.27,$775.10,$898.80,,"$2,350",Included in Medical,"$4,700",Included in Medical,"$2,350",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,15% Coinsurance after deductible,15% Coinsurance after deductible,$500 Copay after deductible and 15% Coinsurance after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,$15,$40,15% Coinsurance after deductible,15% Coinsurance after deductible,,"$2,150",Included in Medical,"$4,300",Included in Medical,"$2,150",Included in Medical,"$4,250",Included in Medical,"$8,500",Included in Medical,"$4,250",Included in Medical,15% Coinsurance after deductible,15% Coinsurance after deductible,$350 Copay after deductible and 15% Coinsurance after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,$15,$40,15% Coinsurance after deductible,15% Coinsurance after deductible,,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,"$1,300",Included in Medical,"$2,600",Included in Medical,"$1,300",Included in Medical,15% Coinsurance after deductible,15% Coinsurance after deductible,$100 Copay after deductible and 15% Coinsurance after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,$10,$35,15% Coinsurance after deductible,15% Coinsurance after deductible,,$200,Included in Medical,$400,Included in Medical,$200,Included in Medical,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,15% Coinsurance after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,$10,$30,15% Coinsurance after deductible,15% Coinsurance after deductible
NV,Washoe,Gold,"Health Plan of Nevada, Inc.",95865NV0030046,MyHPN Gold 4,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-800-873-0004,1-800-873-0004,,http://www.myhpnonline.com/,http://www.myhpnonline.com/media/other/2016PlanBrochure.pdf,http://www.myhpnonline.com/media/SBC/MyHPNGold4.pdf,http://www.myhpnonline.com/media/other/PreferredDrugList.pdf,,,,100%,,$205.02,$322.87,$338.37,$366.46,$412.63,$576.65,$876.27,$645.74,$732.92,$825.26,$1153.30,$1752.54,$850.76,$937.94,$1030.28,$1358.32,$1055.78,$1142.96,$1235.30,$1563.34,$1260.80,$1347.98,$1440.32,$1768.36,$527.89,$571.48,$617.65,$781.67,$732.91,$776.50,$822.67,$986.69,$937.93,$981.52,$1027.69,$1191.71,,"$1,000",Not Applicable,"$2,000",Not Applicable,"$1,000",Not Applicable,"$4,500",Included in Medical,"$9,000",Included in Medical,"$4,500",Included in Medical,$10,$50,$300,20% Coinsurance after deductible,20% Coinsurance after deductible,$15,$35,$65,$250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
