State,County,Metal Level,Issuer Name,Plan ID (standard component),Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Accredidation,Adult Dental,Child Dental,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible-individual-standard,Drug Deductible-individual-standard,Medical Deductible-family-standard,Drug Deductible - family - standard,Medical Maximum Out Of Pocket - individual - standard,Drug Maximum Out of Pocket - individual - standard,Medical Maximum Out of Pocket - family - standard,Drug Maximum Out of Pocket - Family  - standard,Primary Care Physician  - standard,Specialist  - standard,Emergency Room  - standard,Inpatient Facility  - standard,Inpatient Physician - standard,Generic Drugs - standard,Preferred Brand Drugs - standard,Non-preferred Brand Drugs - standard,Specialty Drugs - standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 73 percent,Drug Deductible - individual - 73 percent,Medical Deductible - family - 73 percent,Drug Deductible - family - 73 percent,Medical Maximum Out Of Pocket - individual - 73 percent,Drug Maximum Out of Pocket - individual - 73 percent,Medical Maximum Out of Pocket - family - 73 percent,Drug Maximum Out of Pocket - Family - 73 percent,Primary Care Physician - 73 percent,Specialist - 73 percent,Emergency Room - 73 percent,Inpatient Facility - 73 percent,Inpatient Physician - 73 percent,Generic Drugs - 73 percent,Preferred Brand Drugs - 73 percent,Non-preferred Brand Drugs - 73 percent,Specialty Drugs - 73 percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 87 percent,Drug Deductible - individual - 87 percent,Medical Deductible - family - 87 percent,Drug Deductible - family - 87 percent,Medical Maximum Out Of Pocket - individual - 87 percent,Drug Maximum Out of Pocket - individual - 87 percent,Medical Maximum Out of Pocket - family - 87 percent,Drug Maximum Out of Pocket - Family - 87 percent,Primary Care Physician - 87 percent,Specialist - 87 percent,Emergency Room - 87 percent,Inpatient Facility - 87 percent,Inpatient Physician - 87 percent,Generic Drugs - 87 percent,Preferred Brand Drugs - 87 percent,Non-preferred Brand Drugs - 87 percent,Specialty Drugs - 87 percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 94 percent,Drug Deductible - individual - 94 percent,Medical Deductible - family - 94 percent,Drug Deductible - family - 94 percent,Medical Maximum Out Of Pocket -individual - 94 percent,Drug Maximum Out of Pocket - individual - 94 percent,Medical Maximum Out of Pocket - family - 94 percent,Drug Maximum Out of Pocket - Family  - 94 percent,Primary Care Physician - 94 percent,Specialist - 94 percent,Emergency Room - 94 percent,Inpatient Facility  - 94 percent,Inpatient Physician  - 94 percent,Generic Drugs - 94 percent,Preferred Brand Drugs - 94 percent,Non-preferred Brand Drugs - 94 percent,Specialty Drugs - 94 percent
NM,Torrance,Bronze,Blue Cross and Blue Shield of New Mexico,75605NM0390005,Blue Community Bronze HMO? 005,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/search.do?corpEntCd=NM1&residencestate=NM&product=CNN&entryPt=MKT,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,https://www.myprime.com/content/dam/prime/memberportal/forms/AuthorForms/IVL/2015_NM_HealthIns5TierGenericsPlusDrugList.pdf,,,,,$72.04,$113.44,$118.89,$128.76,$144.98,$202.61,$307.88,$226.88,$257.52,$289.96,$405.22,$615.76,$298.92,$329.56,$362.00,$477.26,$370.96,$401.60,$434.04,$549.30,$443.00,$473.64,$506.08,$621.34,$185.48,$200.80,$217.02,$274.65,$257.52,$272.84,$289.06,$346.69,$329.56,$344.88,$361.10,$418.73,,"$5,000",Included in Medical,"$12,700",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$30,$60,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,10% Coinsurance after deductible,20% Coinsurance after deductible,30% Coinsurance after deductible,40% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Torrance,Bronze,Blue Cross and Blue Shield of New Mexico,75605NM0390006,Blue Community Bronze HMO? 006,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/search.do?corpEntCd=NM1&residencestate=NM&product=CNN&entryPt=MKT,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,https://www.myprime.com/content/dam/prime/memberportal/forms/AuthorForms/IVL/2015_NM_HealthIns5TierGenericsPlusDrugList.pdf,,,,,$70.95,$111.73,$117.10,$126.82,$142.80,$199.56,$303.25,$223.46,$253.64,$285.60,$399.12,$606.50,$294.41,$324.59,$356.55,$470.07,$365.36,$395.54,$427.50,$541.02,$436.31,$466.49,$498.45,$611.97,$182.68,$197.77,$213.75,$270.51,$253.63,$268.72,$284.70,$341.46,$324.58,$339.67,$355.65,$412.41,,"$6,000",Included in Medical,"$12,700",Included in Medical,"$6,000",Included in Medical,"$12,700",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Torrance,Gold,New Mexico Health Connections,93091NM0010001,Care Connect Gold $750 HMO,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://www.mynmhc.org/shop-plans-on-exchange.aspx,http://www.mynmhc.org/Formulary.aspx,,,,,$98.51,$155.14,$162.59,$176.08,$198.27,$277.08,$421.05,$310.28,$352.16,$396.54,$554.16,$842.10,$408.79,$450.67,$495.05,$652.67,$507.30,$549.18,$593.56,$751.18,$605.81,$647.69,$692.07,$849.69,$253.65,$274.59,$296.78,$375.59,$352.16,$373.10,$395.29,$474.10,$450.67,$471.61,$493.80,$572.61,,$750,Included in Medical,"$1,500",Included in Medical,"$6,000",Included in Medical,"$12,000",Included in Medical,$30,$60,$250,$1000 Copay per Stay,No Charge,$15,$45,$75,$150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Torrance,Silver,New Mexico Health Connections,93091NM0010002,"Care Connect Silver $2,000 HMO",HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://www.mynmhc.org/shop-plans-on-exchange.aspx,http://www.mynmhc.org/Formulary.aspx,,,,,$86.80,$136.69,$143.25,$155.14,$174.69,$244.13,$370.98,$273.38,$310.28,$349.38,$488.26,$741.96,$360.18,$397.08,$436.18,$575.06,$446.98,$483.88,$522.98,$661.86,$533.78,$570.68,$609.78,$748.66,$223.49,$241.94,$261.49,$330.93,$310.29,$328.74,$348.29,$417.73,$397.09,$415.54,$435.09,$504.53,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$25,$75,$250,$2500 Copay per Stay,No Charge,$25,$75,$150,$250,,"$1,750",Included in Medical,"$3,500",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$25,$75,$250,$2000 Copay per Stay,No Charge,$25,$50,$100,$150,,$250,Included in Medical,$500,Included in Medical,"$2,100",Included in Medical,"$4,200",Included in Medical,$15,$30,$150,$300 Copay per Stay,No Charge,$15,$30,$75,$150,,$0,Included in Medical,$0,Included in Medical,"$1,250",Included in Medical,"$2,500",Included in Medical,$5,$15,$50,$75 Copay per Stay,No Charge,No Charge,$25,$50,$100
NM,Torrance,Bronze,New Mexico Health Connections,93091NM0010006,Care Connect Bronze,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://www.mynmhc.org/shop-plans-on-exchange.aspx,http://www.mynmhc.org/Formulary.aspx,,,,,$71.43,$112.48,$117.88,$127.67,$143.75,$200.89,$305.27,$224.96,$255.34,$287.50,$401.78,$610.54,$296.39,$326.77,$358.93,$473.21,$367.82,$398.20,$430.36,$544.64,$439.25,$469.63,$501.79,$616.07,$183.91,$199.10,$215.18,$272.32,$255.34,$270.53,$286.61,$343.75,$326.77,$341.96,$358.04,$415.18,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Torrance,Bronze,New Mexico Health Connections,93091NM0010008,"Care Connect Bronze $4,000 HMO",HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://www.mynmhc.org/shop-plans-on-exchange.aspx,http://www.mynmhc.org/Formulary.aspx,,,,,$64.93,$102.25,$107.16,$116.05,$130.67,$182.62,$277.50,$204.50,$232.10,$261.34,$365.24,$555.00,$269.43,$297.03,$326.27,$430.17,$334.36,$361.96,$391.20,$495.10,$399.29,$426.89,$456.13,$560.03,$167.18,$180.98,$195.60,$247.55,$232.11,$245.91,$260.53,$312.48,$297.04,$310.84,$325.46,$377.41,,"$4,000",Included in Medical,"$8,000",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Torrance,Gold,New Mexico Health Connections,93091NM0030001,Choice Connect Gold $500 PPO,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://www.mynmhc.org/shop-plans-on-exchange.aspx,http://www.mynmhc.org/Formulary.aspx,,,,,$135.30,$213.07,$223.30,$241.84,$272.31,$380.55,$578.28,$426.14,$483.68,$544.62,$761.10,$1156.56,$561.44,$618.98,$679.92,$896.40,$696.74,$754.28,$815.22,$1031.70,$832.04,$889.58,$950.52,$1167.00,$348.37,$377.14,$407.61,$515.85,$483.67,$512.44,$542.91,$651.15,$618.97,$647.74,$678.21,$786.45,,$500,Included in Medical,"$1,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$20,$40,$250,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$30,$60,30% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Torrance,Silver,New Mexico Health Connections,93091NM0030002,Choice Connect Silver $2000 PPO,PPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://www.mynmhc.org/shop-plans-on-exchange.aspx,http://www.mynmhc.org/Formulary.aspx,,,,,$111.58,$175.71,$184.14,$199.43,$224.56,$313.82,$476.88,$351.42,$398.86,$449.12,$627.64,$953.76,$463.00,$510.44,$560.70,$739.22,$574.58,$622.02,$672.28,$850.80,$686.16,$733.60,$783.86,$962.38,$287.29,$311.01,$336.14,$425.40,$398.87,$422.59,$447.72,$536.98,$510.45,$534.17,$559.30,$648.56,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$30,$60,$250,40% Coinsurance after deductible,40% Coinsurance after deductible,$25,$75,$150,$250,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$30,$60,$250,30% Coinsurance after deductible,30% Coinsurance after deductible,$25,$50,$100,$150,,$150,Included in Medical,$300,Included in Medical,"$2,100",Included in Medical,"$4,200",Included in Medical,$15,$30,$100,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$25,$50,$75,,$100,Included in Medical,$200,Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,$5,$15,$50,No Charge after Deductible,No Charge after Deductible,No Charge,$25,$50,$100
NM,Torrance,Gold,New Mexico Health Connections,93091NM0170001,Healthy Connect Gold HMO,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://www.mynmhc.org/shop-plans-on-exchange.aspx,http://www.mynmhc.org/Formulary.aspx,,,,,$99.16,$156.16,$163.65,$177.24,$199.57,$278.89,$423.81,$312.32,$354.48,$399.14,$557.78,$847.62,$411.48,$453.64,$498.30,$656.94,$510.64,$552.80,$597.46,$756.10,$609.80,$651.96,$696.62,$855.26,$255.32,$276.40,$298.73,$378.05,$354.48,$375.56,$397.89,$477.21,$453.64,$474.72,$497.05,$576.37,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$20,$40,$250,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$30,$60,20% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Torrance,Silver,New Mexico Health Connections,93091NM0170002,Healthy Connect Silver HMO,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://www.mynmhc.org/shop-plans-on-exchange.aspx,http://www.mynmhc.org/Formulary.aspx,,,,,$85.20,$134.18,$140.62,$152.29,$171.48,$239.64,$364.16,$268.36,$304.58,$342.96,$479.28,$728.32,$353.56,$389.78,$428.16,$564.48,$438.76,$474.98,$513.36,$649.68,$523.96,$560.18,$598.56,$734.88,$219.38,$237.49,$256.68,$324.84,$304.58,$322.69,$341.88,$410.04,$389.78,$407.89,$427.08,$495.24,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$30,$75,$250,30% Coinsurance after deductible,30% Coinsurance after deductible,$25,$50,$150,30% Coinsurance after deductible,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$5,200",Included in Medical,"$10,400",Included in Medical,$30,$75,$250,30% Coinsurance after deductible,30% Coinsurance after deductible,$25,$50,$150,30% Coinsurance after deductible,,$500,Included in Medical,"$1,000",Included in Medical,"$2,000",Included in Medical,"$4,000",Included in Medical,$15,$30,$250,20% Coinsurance after deductible,20% Coinsurance after deductible,$5,$25,$75,20% Coinsurance after deductible,,$100,Included in Medical,$200,Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,$5,$10,$250,10% Coinsurance after deductible,10% Coinsurance after deductible,$5,$15,$45,10% Coinsurance after deductible
NM,Torrance,Bronze,New Mexico Health Connections,93091NM0170003,Healthy Connect Bronze HMO,HMO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://www.mynmhc.org/shop-plans-on-exchange.aspx,http://www.mynmhc.org/Formulary.aspx,,,,,$65.89,$103.76,$108.74,$117.76,$132.60,$185.31,$281.60,$207.52,$235.52,$265.20,$370.62,$563.20,$273.41,$301.41,$331.09,$436.51,$339.30,$367.30,$396.98,$502.40,$405.19,$433.19,$462.87,$568.29,$169.65,$183.65,$198.49,$251.20,$235.54,$249.54,$264.38,$317.09,$301.43,$315.43,$330.27,$382.98,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$50,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Torrance,Silver,New Mexico Health Connections,93091NM0190002,"CO-OPTIONSSM Choice Connect Silver $4,500 PPO, a Multi-State Plan",PPO,Rating Area 1,Allows Adult and Child-Only,OPM,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/msp-choice-connect-silver-$4-500-ppo-2015.pdf,http://www.mynmhc.org/Formulary.aspx,,,,,$100.71,$158.59,$166.20,$180.00,$202.68,$283.24,$430.42,$317.18,$360.00,$405.36,$566.48,$860.84,$417.89,$460.71,$506.07,$667.19,$518.60,$561.42,$606.78,$767.90,$619.31,$662.13,$707.49,$868.61,$259.30,$280.71,$303.39,$383.95,$360.01,$381.42,$404.10,$484.66,$460.72,$482.13,$504.81,$585.37,,"$4,500",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$30,$50,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$35,$75,$150,,"$4,000",Included in Medical,"$8,000",Included in Medical,"$5,200",Included in Medical,"$10,400",Included in Medical,$30,$50,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$35,$75,$150,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$2,000",Included in Medical,"$4,000",Included in Medical,$15,$30,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$5,$15,$30,$75,,$400,Included in Medical,$800,Included in Medical,$800,Included in Medical,"$1,600",Included in Medical,$5,$10,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$5,$10,$20,$50
NM,Union,Gold,"Molina Health Care of New Mexico, Inc.",19722NM0010001,Molina Marketplace Gold Plan,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-888-295-7651,1-888-295-7651,,https://providersearch.molinahealthcare.com/Provider/ProviderSearch?RedirectFrom=MolinaStaticWeb&State=nm&Coverage=MMP,http://www.molinahealthcare.com/marketplace/nm/2015/brochure,http://www.molinahealthcare.com/marketplace/nm/plans/gold/2015/SBC,http://www.molinahealthcare.com/members/nm/en-US/hp/marketplace/plans/gold/Pages/gold.aspx?year=2015,,,,,$151.58,$238.70,$250.16,$270.93,$305.06,$426.32,$647.83,$477.40,$541.86,$610.12,$852.64,$1295.66,$628.98,$693.44,$761.70,$1004.22,$780.56,$845.02,$913.28,$1155.80,$932.14,$996.60,$1064.86,$1307.38,$390.28,$422.51,$456.64,$577.90,$541.86,$574.09,$608.22,$729.48,$693.44,$725.67,$759.80,$881.06,,$500,$0,"$1,000",$0,"$6,600",Included in Medical,"$13,200",Included in Medical,$15,$35,$250,20%,20%,$15,$35,20%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Union,Silver,"Molina Health Care of New Mexico, Inc.",19722NM0010002,Molina Marketplace Silver Plan,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-888-295-7651,1-888-295-7651,,https://providersearch.molinahealthcare.com/Provider/ProviderSearch?RedirectFrom=MolinaStaticWeb&State=nm&Coverage=MMP,http://www.molinahealthcare.com/marketplace/nm/2015/brochure,http://www.molinahealthcare.com/marketplace/nm/plans/silver/2015/SBC,http://www.molinahealthcare.com/members/nm/en-US/hp/marketplace/plans/silver/Pages/silver.aspx?year=2015,,,,,$128.78,$202.82,$212.54,$230.18,$259.19,$362.21,$550.41,$405.64,$460.36,$518.38,$724.42,$1100.82,$534.42,$589.14,$647.16,$853.20,$663.20,$717.92,$775.94,$981.98,$791.98,$846.70,$904.72,$1110.76,$331.60,$358.96,$387.97,$490.99,$460.38,$487.74,$516.75,$619.77,$589.16,$616.52,$645.53,$748.55,,"$2,000",$200,"$4,000",$400,"$6,600",Included in Medical,"$13,200",Included in Medical,$25,$55,$250,30%,30%,$15,$50,30%,30%,,"$1,700",$0,"$3,400",$0,"$5,200",Included in Medical,"$10,400",Included in Medical,$25,$55,$250,30%,30%,$15,$50,30%,30%,,$250,$0,$500,$0,"$2,250",Included in Medical,"$4,500",Included in Medical,$10,$30,$150,20%,20%,$10,$20,20%,20%,,$0,$0,$0,$0,"$2,250",Included in Medical,"$4,500",Included in Medical,No Charge,$10,$100,10%,10%,$3,$8,10%,10%
NM,Union,Bronze,"Molina Health Care of New Mexico, Inc.",19722NM0010003,Molina Marketplace Bronze Plan,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-888-295-7651,1-888-295-7651,,https://providersearch.molinahealthcare.com/Provider/ProviderSearch?RedirectFrom=MolinaStaticWeb&State=nm&Coverage=MMP,http://www.molinahealthcare.com/marketplace/nm/2015/brochure,http://www.molinahealthcare.com/marketplace/nm/plans/bronze/2015/SBC,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/bronze/Pages/bronze.aspx?year=2015,,,,,$109.23,$172.02,$180.27,$195.24,$219.84,$307.22,$466.85,$344.04,$390.48,$439.68,$614.44,$933.70,$453.27,$499.71,$548.91,$723.67,$562.50,$608.94,$658.14,$832.90,$671.73,$718.17,$767.37,$942.13,$281.25,$304.47,$329.07,$416.45,$390.48,$413.70,$438.30,$525.68,$499.71,$522.93,$547.53,$634.91,,"$4,500",Included in Medical,"$9,000",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$25,$75,$300,40%,40%,$16,$65,40%,40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Union,Gold,Presbyterian Health Plan,57173NM0120001,Individual HMO Gold A w/Gym Membership,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,http://www.phs.org/directory,https://www.phs.org/health-plans/member-information/Pages/forms-and-documents.aspx?plantype=Individual+%,https://www.phs.org/health-plans/member-information/Pages/forms-and-documents.aspx?plantype=Individual+%,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,,$173.89,$273.84,$286.98,$310.80,$349.96,$489.07,$743.19,$547.68,$621.60,$699.92,$978.14,$1486.38,$721.57,$795.49,$873.81,$1152.03,$895.46,$969.38,$1047.70,$1325.92,$1069.35,$1143.27,$1221.59,$1499.81,$447.73,$484.69,$523.85,$662.96,$621.62,$658.58,$697.74,$836.85,$795.51,$832.47,$871.63,$1010.74,,$0,Included in Medical,$0,Included in Medical,"$6,350",Included in Medical,"$12,800",Included in Medical,$15,$50,$250,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$50,30% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Union,Gold,Presbyterian Health Plan,57173NM0120002,Individual HMO Gold B w/Gym Membership,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,http://www.phs.org/directory,https://www.phs.org/health-plans/member-information/Pages/forms-and-documents.aspx?plantype=Individual+%,https://www.phs.org/health-plans/member-information/Pages/forms-and-documents.aspx?plantype=Individual+%,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,,$178.74,$281.48,$294.99,$319.48,$359.73,$502.72,$763.93,$562.96,$638.96,$719.46,$1005.44,$1527.86,$741.70,$817.70,$898.20,$1184.18,$920.44,$996.44,$1076.94,$1362.92,$1099.18,$1175.18,$1255.68,$1541.66,$460.22,$498.22,$538.47,$681.46,$638.96,$676.96,$717.21,$860.20,$817.70,$855.70,$895.95,$1038.94,,$250,Included in Medical,$500,Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$10,$50,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Union,Gold,Presbyterian Health Plan,57173NM0120003,Individual HMO Gold C w/Gym Membership,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,http://www.phs.org/directory,https://www.phs.org/health-plans/member-information/Pages/forms-and-documents.aspx?plantype=Individual+%,https://www.phs.org/health-plans/member-information/Pages/forms-and-documents.aspx?plantype=Individual+%,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,,$170.22,$268.07,$280.94,$304.26,$342.59,$478.77,$727.54,$536.14,$608.52,$685.18,$957.54,$1455.08,$706.36,$778.74,$855.40,$1127.76,$876.58,$948.96,$1025.62,$1297.98,$1046.80,$1119.18,$1195.84,$1468.20,$438.29,$474.48,$512.81,$648.99,$608.51,$644.70,$683.03,$819.21,$778.73,$814.92,$853.25,$989.43,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$6,350",Included in Medical,"$12,800",Included in Medical,No Charge,$25,$150,20% Coinsurance after deductible,20% Coinsurance after deductible,$5,$25,20% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
