State,County,Metal Level,Issuer Name,Plan ID (standard component),Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Accredidation,Adult Dental,Child Dental,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible-individual-standard,Drug Deductible-individual-standard,Medical Deductible-family-standard,Drug Deductible - family - standard,Medical Maximum Out Of Pocket - individual - standard,Drug Maximum Out of Pocket - individual - standard,Medical Maximum Out of Pocket - family - standard,Drug Maximum Out of Pocket - Family  - standard,Primary Care Physician  - standard,Specialist  - standard,Emergency Room  - standard,Inpatient Facility  - standard,Inpatient Physician - standard,Generic Drugs - standard,Preferred Brand Drugs - standard,Non-preferred Brand Drugs - standard,Specialty Drugs - standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 73 percent,Drug Deductible - individual - 73 percent,Medical Deductible - family - 73 percent,Drug Deductible - family - 73 percent,Medical Maximum Out Of Pocket - individual - 73 percent,Drug Maximum Out of Pocket - individual - 73 percent,Medical Maximum Out of Pocket - family - 73 percent,Drug Maximum Out of Pocket - Family - 73 percent,Primary Care Physician - 73 percent,Specialist - 73 percent,Emergency Room - 73 percent,Inpatient Facility - 73 percent,Inpatient Physician - 73 percent,Generic Drugs - 73 percent,Preferred Brand Drugs - 73 percent,Non-preferred Brand Drugs - 73 percent,Specialty Drugs - 73 percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 87 percent,Drug Deductible - individual - 87 percent,Medical Deductible - family - 87 percent,Drug Deductible - family - 87 percent,Medical Maximum Out Of Pocket - individual - 87 percent,Drug Maximum Out of Pocket - individual - 87 percent,Medical Maximum Out of Pocket - family - 87 percent,Drug Maximum Out of Pocket - Family - 87 percent,Primary Care Physician - 87 percent,Specialist - 87 percent,Emergency Room - 87 percent,Inpatient Facility - 87 percent,Inpatient Physician - 87 percent,Generic Drugs - 87 percent,Preferred Brand Drugs - 87 percent,Non-preferred Brand Drugs - 87 percent,Specialty Drugs - 87 percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 94 percent,Drug Deductible - individual - 94 percent,Medical Deductible - family - 94 percent,Drug Deductible - family - 94 percent,Medical Maximum Out Of Pocket -individual - 94 percent,Drug Maximum Out of Pocket - individual - 94 percent,Medical Maximum Out of Pocket - family - 94 percent,Drug Maximum Out of Pocket - Family  - 94 percent,Primary Care Physician - 94 percent,Specialist - 94 percent,Emergency Room - 94 percent,Inpatient Facility  - 94 percent,Inpatient Physician  - 94 percent,Generic Drugs - 94 percent,Preferred Brand Drugs - 94 percent,Non-preferred Brand Drugs - 94 percent,Specialty Drugs - 94 percent
OR,Umatilla,Gold,Oregon's Health CO-OP,99389OR0490001,"CO-Options SiMPLE Gold, a Multi-State Plan",PPO,Rating Area 6,Allows Adult and Child-Only,OPM,1-503-488-2833,1-855-722-8207,1-800-735-2900,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,http://www.ohcoop.org/find-a-plan/individual-family-plans,http://www.ohcoop.org/find-a-plan/individual-family-plans,http://www.ohcoop.org/providers/rx-for-providers,,,,,$173.00,$273.00,$285.00,$309.00,$348.00,$486.00,$739.00,$546.00,$618.00,$696.00,$972.00,$1478.00,$719.00,$791.00,$869.00,$1145.00,$892.00,$964.00,$1042.00,$1318.00,$1065.00,$1137.00,$1215.00,$1491.00,$446.00,$482.00,$521.00,$659.00,$619.00,$655.00,$694.00,$832.00,$792.00,$828.00,$867.00,$1005.00,,$0,Included in Medical,$0,Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$30,$50,$250,$3000 Copay per Stay,No Charge,$10,$50,$70,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Umatilla,Gold,Oregon's Health CO-OP,99389OR0550001,Oregon's Health CO-OP Oregon Standard Gold Plan Broad Network,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-488-2833,1-855-722-8207,1-800-735-2900,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,https://www.ohcoop.org/wp-content/uploads/Standard-Gold-Broad.pdf?8d7f07,https://www.ohcoop.org/wp-content/uploads/99389OR0550001-01-Oregons-Health-CO-OP-Oregon-Standard-Gold-Plan-Broad-Network_ver-2.pdf?8d7f07,http://www.ohcoop.org/providers/rx-for-providers,,,,,$178.00,$281.00,$294.00,$319.00,$359.00,$501.00,$762.00,$562.00,$638.00,$718.00,$1002.00,$1524.00,$740.00,$816.00,$896.00,$1180.00,$918.00,$994.00,$1074.00,$1358.00,$1096.00,$1172.00,$1252.00,$1536.00,$459.00,$497.00,$537.00,$679.00,$637.00,$675.00,$715.00,$857.00,$815.00,$853.00,$893.00,$1035.00,,"$1,300",$0,"$2,600",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$20,$40,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$30,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Umatilla,Silver,Oregon's Health CO-OP,99389OR0570001,Oregon's Health CO-OP Oregon Standard Silver Plan Broad Network,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-488-2833,1-855-722-8207,1-800-735-2900,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,https://www.ohcoop.org/wp-content/uploads/Standard-Silver-Broad.pdf?8d7f07,https://www.ohcoop.org/wp-content/uploads/99389OR0570001-01-Oregons-Health-CO-OP-Oregon-Standard-Silver-Plan-Broad-Network_ver-2.pdf?8d7f07,http://www.ohcoop.org/providers/rx-for-providers,,,,,$149.00,$236.00,$246.00,$267.00,$300.00,$420.00,$638.00,$472.00,$534.00,$600.00,$840.00,$1276.00,$621.00,$683.00,$749.00,$989.00,$770.00,$832.00,$898.00,$1138.00,$919.00,$981.00,$1047.00,$1287.00,$385.00,$416.00,$449.00,$569.00,$534.00,$565.00,$598.00,$718.00,$683.00,$714.00,$747.00,$867.00,,"$2,500",$0,"$5,000",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,"$2,500",$0,"$5,000",$0,"$4,250",Included in Medical,"$8,500",Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,$750,$0,"$1,500",$0,"$1,500",Included in Medical,"$3,000",Included in Medical,$15,$30,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$25,50%,50%,,$100,$0,$200,$0,$750,Included in Medical,"$1,500",Included in Medical,$10,$20,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$5,$10,25%,25%
OR,Umatilla,Bronze,Oregon's Health CO-OP,99389OR0590001,Oregon's Health CO-OP Oregon Standard Bronze Plan Broad Network,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-488-2833,1-855-722-8207,1-800-735-2900,http://www.ohcoop.org/find-a-plan/our-provider-pharmacy-networks/provider-pharmacy-directory,https://www.ohcoop.org/wp-content/uploads/Standard-Bronze-Broad.pdf?8d7f07,https://www.ohcoop.org/wp-content/uploads/99389OR0590001-01-Oregons-Health-CO-OP-Oregon-Standard-Bronze-Plan-Broad-Network_ver-2.pdf?8d7f07,http://www.ohcoop.org/providers/rx-for-providers,,,,,$116.00,$183.00,$191.00,$207.00,$233.00,$326.00,$496.00,$366.00,$414.00,$466.00,$652.00,$992.00,$482.00,$530.00,$582.00,$768.00,$598.00,$646.00,$698.00,$884.00,$714.00,$762.00,$814.00,$1000.00,$299.00,$323.00,$349.00,$442.00,$415.00,$439.00,$465.00,$558.00,$531.00,$555.00,$581.00,$674.00,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$60 Copay after deductible,$100 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$20 Copay after deductible,$80 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Union,Bronze,PacificSource Health Plans,10091OR0360004,PacificSource Oregon Standard Bronze Plan PSN,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com,http://www.pacificsource.com/2015-oregon-individual-plan-details/,http://pacificsource.com/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=4294969557&libID=4294969557,http://www.pacificsource.com,,,,,$124.00,$195.00,$205.00,$222.00,$250.00,$349.00,$530.00,$390.00,$444.00,$500.00,$698.00,$1060.00,$514.00,$568.00,$624.00,$822.00,$638.00,$692.00,$748.00,$946.00,$762.00,$816.00,$872.00,$1070.00,$319.00,$346.00,$374.00,$473.00,$443.00,$470.00,$498.00,$597.00,$567.00,$594.00,$622.00,$721.00,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$60 Copay after deductible,$100 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$20 Copay after deductible,$80 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Union,Silver,PacificSource Health Plans,10091OR0360005,PacificSource Oregon Standard Silver Plan PSN,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com,http://www.pacificsource.com/2015-oregon-individual-plan-details/,http://pacificsource.com/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=4294969559&libID=4294969559,http://www.pacificsource.com,,,,,$156.00,$245.00,$257.00,$278.00,$313.00,$438.00,$666.00,$490.00,$556.00,$626.00,$876.00,$1332.00,$646.00,$712.00,$782.00,$1032.00,$802.00,$868.00,$938.00,$1188.00,$958.00,$1024.00,$1094.00,$1344.00,$401.00,$434.00,$469.00,$594.00,$557.00,$590.00,$625.00,$750.00,$713.00,$746.00,$781.00,$906.00,,"$2,500",$0,"$5,000",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$35 Copay before deductible,$70 Copay before deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15 Copay before deductible,$50 Copay before deductible,50%,50%,,"$2,500",$0,"$5,000",$0,"$4,250",Included in Medical,"$8,500",Included in Medical,$35 Copay before deductible,$70 Copay before deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15 Copay before deductible,$50 Copay before deductible,50%,50%,,$750,$0,"$1,500",$0,"$1,500",Included in Medical,"$3,000",Included in Medical,$15 Copay before deductible,$30 Copay before deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10 Copay before deductible,$25 Copay before deductible,50%,50%,,$100,$0,$200,$0,$750,Included in Medical,"$1,500",Included in Medical,$10 Copay before deductible,$20 Copay before deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$5 Copay before deductible,$10 Copay before deductible,25%,25%
OR,Union,Gold,PacificSource Health Plans,10091OR0360009,PacificSource Oregon Standard Gold Plan PSN,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com,http://www.pacificsource.com/2015-oregon-individual-plan-details/,http://pacificsource.com/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=4294969558&libID=4294969558,http://www.pacificsource.com,,,,,$189.00,$298.00,$312.00,$338.00,$381.00,$532.00,$808.00,$596.00,$676.00,$762.00,$1064.00,$1616.00,$785.00,$865.00,$951.00,$1253.00,$974.00,$1054.00,$1140.00,$1442.00,$1163.00,$1243.00,$1329.00,$1631.00,$487.00,$527.00,$570.00,$721.00,$676.00,$716.00,$759.00,$910.00,$865.00,$905.00,$948.00,$1099.00,,"$1,300",$0,"$2,600",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$20 Copay before deductible,$40 Copay before deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10 Copay before deductible,$30 Copay before deductible,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Union,Catastrophic,PacificSource Health Plans,10091OR0370003,Catastrophic PSN,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com,http://www.pacificsource.com/2015-oregon-individual-plan-details/,http://pacificsource.com/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=4294969556&libID=4294969556,http://www.pacificsource.com,,,,,$119.00,$188.00,$197.00,$213.00,$240.00,$336.00,$510.00,$376.00,$426.00,$480.00,$672.00,$1020.00,$495.00,$545.00,$599.00,$791.00,$614.00,$664.00,$718.00,$910.00,$733.00,$783.00,$837.00,$1029.00,$307.00,$332.00,$359.00,$455.00,$426.00,$451.00,$478.00,$574.00,$545.00,$570.00,$597.00,$693.00,,"$6,600",Included in Medical,"$13,200",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Union,Bronze,PacificSource Health Plans,10091OR0380003,Value Bronze PSN 6250,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com,http://www.pacificsource.com/2015-oregon-individual-plan-details/,http://pacificsource.com/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=4294969561&libID=4294969561,http://www.pacificsource.com,,,,,$122.00,$191.00,$201.00,$217.00,$245.00,$342.00,$520.00,$382.00,$434.00,$490.00,$684.00,$1040.00,$504.00,$556.00,$612.00,$806.00,$626.00,$678.00,$734.00,$928.00,$748.00,$800.00,$856.00,$1050.00,$313.00,$339.00,$367.00,$464.00,$435.00,$461.00,$489.00,$586.00,$557.00,$583.00,$611.00,$708.00,,"$6,250",Included in Medical,"$12,500",Included in Medical,"$6,250",Included in Medical,"$12,500",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Union,Bronze,PacificSource Health Plans,10091OR0380004,Value Bronze PSN 3000,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com,http://www.pacificsource.com/2015-oregon-individual-plan-details/,http://pacificsource.com/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=4294969560&libID=4294969560,http://www.pacificsource.com,,,,,$132.00,$209.00,$219.00,$237.00,$267.00,$373.00,$566.00,$418.00,$474.00,$534.00,$746.00,$1132.00,$550.00,$606.00,$666.00,$878.00,$682.00,$738.00,$798.00,$1010.00,$814.00,$870.00,$930.00,$1142.00,$341.00,$369.00,$399.00,$505.00,$473.00,$501.00,$531.00,$637.00,$605.00,$633.00,$663.00,$769.00,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$6,450",Included in Medical,"$12,900",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Union,Silver,PacificSource Health Plans,10091OR0380005,Value Silver PSN 3000,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com,http://www.pacificsource.com/2015-oregon-individual-plan-details/,http://pacificsource.com/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=4294969562&libID=4294969562,http://www.pacificsource.com,,,,,$159.00,$250.00,$262.00,$284.00,$320.00,$447.00,$680.00,$500.00,$568.00,$640.00,$894.00,$1360.00,$659.00,$727.00,$799.00,$1053.00,$818.00,$886.00,$958.00,$1212.00,$977.00,$1045.00,$1117.00,$1371.00,$409.00,$443.00,$479.00,$606.00,$568.00,$602.00,$638.00,$765.00,$727.00,$761.00,$797.00,$924.00,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,"$6,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$2,650",Included in Medical,"$5,300",Included in Medical,"$2,650",Included in Medical,"$5,300",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$2,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,$400,Included in Medical,$800,Included in Medical,$400,Included in Medical,$800,Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible
OR,Union,Silver,PacificSource Health Plans,10091OR0380010,Value Silver PSN 3600,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com,http://www.pacificsource.com/2015-oregon-individual-plan-details/,http://pacificsource.com/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=4294969563&libID=4294969563,http://www.pacificsource.com,,,,,$150.00,$237.00,$248.00,$269.00,$303.00,$423.00,$643.00,$474.00,$538.00,$606.00,$846.00,$1286.00,$624.00,$688.00,$756.00,$996.00,$774.00,$838.00,$906.00,$1146.00,$924.00,$988.00,$1056.00,$1296.00,$387.00,$419.00,$453.00,$573.00,$537.00,$569.00,$603.00,$723.00,$687.00,$719.00,$753.00,$873.00,,"$3,600",Included in Medical,"$7,200",Included in Medical,"$3,600",Included in Medical,"$7,200",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$2,700",Included in Medical,"$5,400",Included in Medical,"$2,700",Included in Medical,"$5,400",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$2,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$1,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible
OR,Union,Bronze,PacificSource Health Plans,10091OR0390003,Balance Bronze PSN 6600,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com,http://www.pacificsource.com/2015-oregon-individual-plan-details/,http://pacificsource.com/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=4294969553&libID=4294969553,http://www.pacificsource.com,,,,,$136.00,$214.00,$224.00,$242.00,$273.00,$382.00,$580.00,$428.00,$484.00,$546.00,$764.00,$1160.00,$564.00,$620.00,$682.00,$900.00,$700.00,$756.00,$818.00,$1036.00,$836.00,$892.00,$954.00,$1172.00,$350.00,$378.00,$409.00,$518.00,$486.00,$514.00,$545.00,$654.00,$622.00,$650.00,$681.00,$790.00,,"$6,600",Included in Medical,"$13,200",Included in Medical,"$6,600",Included in Medical,"$13,200",Included in Medical,$35 Copay before deductible,$50 Copay before deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Union,Gold,"Moda Health Plan, Inc.",39424OR1260001,Be Protected (Connexus),PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-503-219-3664,1-888-393-2940,1-888-393-2940,http://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_BeProtected_OR_2015.pdf,https://www.modahealth.com/pdfs/plans/individual/ModaHealth_BeProtected_SBC_OR_2015.pdf,https://www.modahealth.com/medical/formularies.shtml,,,X,,$156.00,$246.00,$258.00,$280.00,$315.00,$440.00,$669.00,$492.00,$560.00,$630.00,$880.00,$1338.00,$648.00,$716.00,$786.00,$1036.00,$804.00,$872.00,$942.00,$1192.00,$960.00,$1028.00,$1098.00,$1348.00,$402.00,$436.00,$471.00,$596.00,$558.00,$592.00,$627.00,$752.00,$714.00,$748.00,$783.00,$908.00,,$750,Included in Medical,"$1,500",Included in Medical,"$4,750",Included in Medical,"$9,500",Included in Medical,$15,$15,15% Coinsurance after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,$10,40%,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Union,Silver,PacificSource Health Plans,10091OR0390004,Balance Silver PSN 2500 AC,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com,http://www.pacificsource.com/2015-oregon-individual-plan-details/,http://pacificsource.com/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=4294969555&libID=4294969555,http://www.pacificsource.com,,,,,$158.00,$249.00,$261.00,$283.00,$318.00,$445.00,$676.00,$498.00,$566.00,$636.00,$890.00,$1352.00,$656.00,$724.00,$794.00,$1048.00,$814.00,$882.00,$952.00,$1206.00,$972.00,$1040.00,$1110.00,$1364.00,$407.00,$441.00,$476.00,$603.00,$565.00,$599.00,$634.00,$761.00,$723.00,$757.00,$792.00,$919.00,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$6,450",Included in Medical,"$12,900",Included in Medical,$35 Copay before deductible,$50 Copay before deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$10 Copay before deductible,$50 Copay before deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,600",Included in Medical,"$3,200",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$20 Copay before deductible,$50 Copay before deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$10 Copay before deductible,$50 Copay before deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,$500,Included in Medical,"$1,000",Included in Medical,"$1,750",Included in Medical,"$3,500",Included in Medical,$20 Copay before deductible,$20 Copay before deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$5 Copay before deductible,$20 Copay before deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,$200,Included in Medical,$400,Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,$10 Copay before deductible,$10 Copay before deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$5 Copay before deductible,$10 Copay before deductible,50% Coinsurance after deductible,50% Coinsurance after deductible
OR,Union,Silver,PacificSource Health Plans,10091OR0390011,Balance Silver PSN 1500 AC,PPO,Rating Area 6,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com,http://www.pacificsource.com/2015-oregon-individual-plan-details/,http://pacificsource.com/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=4294969554&libID=4294969554,http://www.pacificsource.com,,,,,$169.00,$266.00,$279.00,$302.00,$340.00,$476.00,$723.00,$532.00,$604.00,$680.00,$952.00,$1446.00,$701.00,$773.00,$849.00,$1121.00,$870.00,$942.00,$1018.00,$1290.00,$1039.00,$1111.00,$1187.00,$1459.00,$435.00,$471.00,$509.00,$645.00,$604.00,$640.00,$678.00,$814.00,$773.00,$809.00,$847.00,$983.00,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$6,450",Included in Medical,"$12,900",Included in Medical,$35 Copay before deductible,$50 Copay before deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$10 Copay before deductible,$50 Copay before deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$20 Copay before deductible,$50 Copay before deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$10 Copay before deductible,$50 Copay before deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,$500,Included in Medical,"$1,000",Included in Medical,"$1,750",Included in Medical,"$3,500",Included in Medical,$20 Copay before deductible,$20 Copay before deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$5 Copay before deductible,$20 Copay before deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,$200,Included in Medical,$400,Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,$10 Copay before deductible,$10 Copay before deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$5 Copay before deductible,$10 Copay before deductible,50% Coinsurance after deductible,50% Coinsurance after deductible
