State,County,Metal Level,Issuer Name,Plan ID - Standard Component,Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Adult Dental,Child Dental,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30,Premium Adult Individual Age 40,Premium Adult Individual Age 50,Premium Adult Individual Age 60,Premium Couple 21  ,Premium Couple 30,Premium Couple 40,Premium Couple 50,Premium Couple 60,"Couple+1 child, Age 21","Couple+1 child, Age 30","Couple+1 child, Age 40","Couple+1 child, Age 50","Couple+2 children, Age 21","Couple+2 children, Age 30","Couple+2 children, Age 40","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - individual - standard,Drug Deductible - individual - standard,Medical Deductible -family - standard,Drug Deductible - family - standard,Medical Maximum Out Of Pocket - individual - standard,Drug Maximum Out of Pocket - individual - standard,Medical Maximum Out of Pocket - family - standard,Drug Maximum Out of Pocket - Family  - standard,Primary Care Physician  - standard,Specialist  - standard,Emergency Room  - standard,Inpatient Facility  - standard,Inpatient Physician - standard,Generic Drugs - standard,Preferred Brand Drugs - standard,Non-preferred Brand Drugs - standard,Specialty Drugs - standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 73 percent,Drug Deductible - individual - 73 percent,Medical Deductible - family - 73 percent,Drug Deductible - family - 73 percent,Medical Maximum Out Of Pocket - individual - 73 percent,Drug Maximum Out of Pocket - individual - 73 percent,Medical Maximum Out of Pocket - family - 73 percent,Drug Maximum Out of Pocket - Family - 73 percent,Primary Care Physician - 73 percent,Specialist - 73 percent,Emergency Room - 73 percent,Inpatient Facility - 73 percent,Inpatient Physician - 73 percent,Generic Drugs - 73 percent,Preferred Brand Drugs - 73 percent,Non-preferred Brand Drugs - 73 percent,Specialty Drugs - 73 percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 87 percent,Drug Deductible - individual - 87 percent,Medical Deductible - family - 87 percent,Drug Deductible - family - 87 percent,Medical Maximum Out Of Pocket - individual - 87 percent,Drug Maximum Out of Pocket - individual - 87 percent,Medical Maximum Out of Pocket - family - 87 percent,Drug Maximum Out of Pocket - Family - 87 percent,Primary Care Physician - 87 percent,Specialist - 87 percent,Emergency Room - 87 percent,Inpatient Facility - 87 percent,Inpatient Physician - 87 percent,Generic Drugs - 87 percent,Preferred Brand Drugs - 87 percent,Non-preferred Brand Drugs - 87 percent,Specialty Drugs - 87 percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 94 percent,Drug Deductible - individual - 94 percent,Medical Deductible - family - 94 percent,Drug Deductible - family - 94 percent,Medical Maximum Out Of Pocket -individual - 94 percent,Drug Maximum Out of Pocket - individual - 94 percent,Medical Maximum Out of Pocket - family - 94 percent,Drug Maximum Out of Pocket - Family  - 94 percent,Primary Care Physician - 94 percent,Specialist - 94 percent,Emergency Room - 94 percent,Inpatient Facility  - 94 percent,Inpatient Physician  - 94 percent,Generic Drugs - 94 percent,Preferred Brand Drugs - 94 percent,Non-preferred Brand Drugs - 94 percent,Specialty Drugs - 94 percent
ID,LINCOLN,Platinum,SelectHealth,26002ID0010013,SelectHealth Preference Platinum No Deductible Copay Plan,POS,Rating Area 2,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,http://reform.selecthealth.org/product-detail/?id=26002ID0010013-00,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$148.51,$233.87,$245.10,$265.44,$298.89,$417.69,$634.72,$467.74,$530.88,$597.78,$835.38,$1269.44,$616.25,$679.39,$746.29,$983.89,$764.76,$827.90,$894.80,$1132.40,$913.27,$976.41,$1043.31,$1280.90,$382.38,$413.95,$447.40,$566.20,$530.89,$562.46,$595.91,$714.71,$679.40,$710.97,$744.42,$863.22,,$0,$100,$0,See Plan Brochure,"$1,500",Included in Medical,"$3,000",Included in Medical,$35,$50,$200,$500 Copay per Day,20%,$10,$40 Copay after deductible,$55 Copay after deductible,25% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,LINCOLN,Silver,SelectHealth,26002ID0010014,SelectHealth HealthSave Silver 1500 (HSA Qualified),POS,Rating Area 2,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,http://reform.selecthealth.org/product-detail/?id=26002ID0010014-00,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$119.34,$187.94,$196.96,$213.31,$240.19,$335.66,$510.07,$375.88,$426.62,$480.38,$671.32,$1020.14,$495.22,$545.96,$599.72,$790.66,$614.55,$665.30,$719.06,$910.00,$733.90,$784.64,$838.40,$1029.34,$307.27,$332.65,$359.53,$455.00,$426.62,$451.99,$478.87,$574.34,$545.96,$571.32,$598.21,$693.68,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$25 Copay after deductible,$40 Copay after deductible,$250 Copay after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10 Copay after deductible,25% Coinsurance after deductible,50% Coinsurance after deductible,20% Coinsurance after deductible,,"$1,200",Included in Medical,"$2,400",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$25 Copay after deductible,$40 Copay after deductible,$250 Copay after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10 Copay after deductible,25% Coinsurance after deductible,50% Coinsurance after deductible,20% Coinsurance after deductible,,$350,Included in Medical,$875,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,$15 Copay after deductible,$25 Copay after deductible,$250 Copay after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,$10 Copay after deductible,15% Coinsurance after deductible,25% Coinsurance after deductible,20% Coinsurance after deductible,,$100,Included in Medical,$250,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,$10 Copay after deductible,$15 Copay after deductible,$50 Copay after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,$5 Copay after deductible,5% Coinsurance after deductible,15% Coinsurance after deductible,5% Coinsurance after deductible
ID,LINCOLN,Silver,SelectHealth,26002ID0010015,SelectHealth HealthSave Silver 2000 (HSA Qualified),POS,Rating Area 2,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,http://reform.selecthealth.org/product-detail/?id=26002ID0010015-00,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$114.99,$181.08,$189.77,$205.53,$231.42,$323.41,$491.45,$362.16,$411.06,$462.84,$646.82,$982.90,$477.15,$526.04,$577.82,$761.81,$592.14,$641.04,$692.81,$876.80,$707.13,$756.03,$807.81,$991.79,$296.07,$320.52,$346.40,$438.40,$411.06,$435.51,$461.40,$553.39,$526.04,$550.50,$576.39,$668.38,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$25 Copay after deductible,$40 Copay after deductible,$250 Copay after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10 Copay after deductible,25% Coinsurance after deductible,50% Coinsurance after deductible,20% Coinsurance after deductible,,"$1,200",Included in Medical,"$2,400",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$25 Copay after deductible,$40 Copay after deductible,$250 Copay after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10 Copay after deductible,25% Coinsurance after deductible,50% Coinsurance after deductible,20% Coinsurance after deductible,,$350,Included in Medical,$875,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,$15 Copay after deductible,$25 Copay after deductible,$250 Copay after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,$10 Copay after deductible,15% Coinsurance after deductible,25% Coinsurance after deductible,20% Coinsurance after deductible,,$100,Included in Medical,$250,Included in Medical,"$1,000",Included in Medical,"$2,000",Included in Medical,$10 Copay after deductible,$15 Copay after deductible,$50 Copay after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,$5 Copay after deductible,5% Coinsurance after deductible,15% Coinsurance after deductible,5% Coinsurance after deductible
ID,LINCOLN,Bronze,SelectHealth,26002ID0010016,SelectHealth HealthSave Bronze 3500 (HSA Qualified),POS,Rating Area 2,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,http://reform.selecthealth.org/product-detail/?id=26002ID0010016-00,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$103.92,$163.65,$171.51,$185.74,$209.14,$292.27,$444.15,$327.30,$371.48,$418.28,$584.55,$888.30,$431.22,$475.40,$522.19,$688.47,$535.14,$579.32,$626.12,$792.40,$639.05,$683.24,$730.04,$896.31,$267.57,$289.66,$313.06,$396.20,$371.49,$393.58,$416.98,$500.12,$475.40,$497.50,$520.90,$604.04,,"$3,500",Included in Medical,"$7,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$25 Copay after deductible,$40 Copay after deductible,$550 Copay after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$10 Copay after deductible,25% Coinsurance after deductible,50% Coinsurance after deductible,30% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,LINCOLN,Silver,SelectHealth,26002ID0010017,SelectHealth HealthSave Silver 3500 (HSA Qualified and no coinsurance after deductible),POS,Rating Area 2,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,http://reform.selecthealth.org/product-detail/?id=26002ID0010017-00,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$115.32,$181.60,$190.32,$206.12,$232.08,$324.33,$492.86,$363.20,$412.24,$464.16,$648.67,$985.72,$478.52,$527.55,$579.48,$764.00,$593.83,$642.88,$694.80,$879.31,$709.16,$758.20,$810.12,$994.63,$296.91,$321.44,$347.40,$439.65,$412.24,$436.76,$462.72,$554.98,$527.55,$552.07,$578.04,$670.30,,"$3,500",Included in Medical,"$7,000",Included in Medical,"$3,500",Included in Medical,"$7,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$2,750",Included in Medical,"$5,500",Included in Medical,"$2,750",Included in Medical,"$5,500",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$2,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$1,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible
ID,LINCOLN,Bronze,SelectHealth,26002ID0010018,SelectHealth HealthSave Bronze 5500 (HSA Qualified and no coinsurance after deductible),POS,Rating Area 2,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,http://reform.selecthealth.org/product-detail/?id=26002ID0010018-00,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$102.25,$161.02,$168.75,$182.76,$205.78,$287.58,$437.01,$322.04,$365.52,$411.56,$575.16,$874.02,$424.29,$467.77,$513.80,$677.41,$526.54,$570.02,$616.05,$779.66,$628.79,$672.27,$718.31,$881.91,$263.27,$285.01,$308.02,$389.83,$365.52,$387.26,$410.28,$492.08,$467.77,$489.51,$512.53,$594.32,,"$5,500",Included in Medical,"$11,000",Included in Medical,"$5,500",Included in Medical,"$11,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,LINCOLN,Catastrophic,SelectHealth,26002ID0010019,SelectHealth Millennial 6350 (Catastrophic Plan),HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-801-442-5038,1-800-538-5038,,http://intermountainhealthcare.org/providers/results.html?brand=shi&brandButton=shi&selectHealthPlan=&lastName=&specialty=&state=ID&city=&zipCode=&county=&firstName=&clinicAffiliation=&_showOnlyStLukeProviders=on&x=80&y=13,,http://selecthealth.org/sbc,http://selecthealth.org/i/Pages/Prescription-Drug-Lists.aspx,,,,$92.62,$145.86,$152.86,$165.55,$186.41,$260.51,$395.86,$291.72,$331.10,$372.82,$521.02,$791.72,$384.34,$423.72,$465.44,$613.64,$476.96,$516.34,$558.05,$706.26,$569.58,$608.96,$650.68,$798.88,$238.48,$258.17,$279.02,$353.13,$331.10,$350.79,$371.65,$445.75,$423.72,$443.41,$464.27,$538.37,,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$25 Copay before deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,LINCOLN,Gold,BridgeSpan Health Company,59765ID0010001,BridgeSpan Exchange Gold,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-855-857-9961,1-855-857-9961,1-800-735-2900,http://www.bridgespanhealth.com,http://www.bridgespanhealth.com,http://www.bridgespanhealth.com,http://www.bridgespanhealth.com,,X,,$159.61,$251.36,$263.42,$285.29,$321.23,$448.92,$682.18,$502.72,$570.58,$642.46,$897.84,$1364.36,$662.33,$730.19,$802.07,$1057.45,$821.94,$889.80,$961.68,$1217.06,$981.55,$1049.41,$1121.29,$1376.67,$410.97,$444.90,$480.84,$608.53,$570.58,$604.51,$640.45,$768.14,$730.19,$764.12,$800.06,$927.75,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$3,600",Included in Medical,"$7,200",Included in Medical,20%,20% Coinsurance after deductible,$200 Copay before deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10 Copay before deductible,30% Coinsurance after deductible,50% Coinsurance after deductible,40% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,MINIDOKA,Bronze,BridgeSpan Health Company,59765ID0030001,BridgeSpan Exchange Bronze HSA,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-855-857-9961,1-855-857-9961,1-800-735-2900,http://www.bridgespanhealth.com,http://www.bridgespanhealth.com,http://www.bridgespanhealth.com,http://www.bridgespanhealth.com,,X,,$110.29,$173.69,$182.03,$197.14,$221.98,$310.20,$471.40,$347.38,$394.28,$443.96,$620.41,$942.80,$457.67,$504.57,$554.25,$730.70,$567.96,$614.86,$664.54,$841.00,$678.25,$725.15,$774.82,$951.29,$283.98,$307.43,$332.27,$420.50,$394.27,$417.72,$442.56,$530.79,$504.56,$528.01,$552.85,$641.07,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$6,250",Included in Medical,"$12,500",Included in Medical,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,25% Coinsurance after deductible,35% Coinsurance after deductible,50% Coinsurance after deductible,40% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,LINCOLN,Silver,BridgeSpan Health Company,59765ID0020001,BridgeSpan Exchange Silver,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-855-857-9961,1-855-857-9961,1-800-735-2900,http://www.bridgespanhealth.com,http://www.bridgespanhealth.com,http://www.bridgespanhealth.com,http://www.bridgespanhealth.com,,X,,$139.35,$219.45,$229.98,$249.08,$280.45,$391.94,$595.59,$438.90,$498.16,$560.91,$783.88,$1191.18,$578.25,$637.51,$700.27,$923.23,$717.59,$776.86,$839.61,$1062.58,$856.94,$916.21,$978.96,$1201.92,$358.79,$388.43,$419.80,$531.29,$498.15,$527.78,$559.16,$670.64,$637.50,$667.13,$698.51,$809.99,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$4,900",Included in Medical,"$9,800",Included in Medical,20%,20% Coinsurance after deductible,$200 Copay before deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10 Copay before deductible,30% Coinsurance after deductible,50% Coinsurance after deductible,40% Coinsurance after deductible,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$3,500",Included in Medical,"$7,000",Included in Medical,20%,20% Coinsurance after deductible,$200 Copay before deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10 Copay before deductible,30% Coinsurance after deductible,50% Coinsurance after deductible,40% Coinsurance after deductible,,$500,Included in Medical,"$1,000",Included in Medical,"$1,500",Included in Medical,"$3,000",Included in Medical,20%,20% Coinsurance after deductible,$200 Copay before deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10 Copay before deductible,30% Coinsurance after deductible,50% Coinsurance after deductible,40% Coinsurance after deductible,,$200,Included in Medical,$400,Included in Medical,$500,Included in Medical,"$1,000",Included in Medical,10%,10% Coinsurance after deductible,$200 Copay before deductible and 10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10 Copay before deductible,30% Coinsurance after deductible,50% Coinsurance after deductible,40% Coinsurance after deductible
ID,LINCOLN,Bronze,BridgeSpan Health Company,59765ID0030001,BridgeSpan Exchange Bronze HSA,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-855-857-9961,1-855-857-9961,1-800-735-2900,http://www.bridgespanhealth.com,http://www.bridgespanhealth.com,http://www.bridgespanhealth.com,http://www.bridgespanhealth.com,,X,,$110.29,$173.69,$182.03,$197.14,$221.98,$310.20,$471.40,$347.38,$394.28,$443.96,$620.41,$942.80,$457.67,$504.57,$554.25,$730.70,$567.96,$614.86,$664.54,$841.00,$678.25,$725.15,$774.82,$951.29,$283.98,$307.43,$332.27,$420.50,$394.27,$417.72,$442.56,$530.79,$504.56,$528.01,$552.85,$641.07,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$6,250",Included in Medical,"$12,500",Included in Medical,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,25% Coinsurance after deductible,35% Coinsurance after deductible,50% Coinsurance after deductible,40% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,LINCOLN,Catastrophic,BridgeSpan Health Company,59765ID0040001,BridgeSpan Exchange Catastrophic,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-855-857-9961,1-855-857-9961,1-800-735-2900,http://www.bridgespanhealth.com,http://www.bridgespanhealth.com,http://www.bridgespanhealth.com,http://www.bridgespanhealth.com,,X,,$123.80,$194.96,$204.32,$221.28,$249.16,$348.20,$529.12,$389.92,$442.56,$498.32,$696.40,$1058.24,$513.72,$566.36,$622.12,$820.19,$637.52,$690.16,$745.92,$944.00,$761.31,$813.96,$869.72,$1067.80,$318.76,$345.08,$372.96,$472.00,$442.56,$468.88,$496.76,$595.79,$566.36,$592.67,$620.55,$719.59,,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$20 Copay before deductible,$20 Copay before deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,LINCOLN,Catastrophic,PacificSource Health Plans,60597ID0150002,BrightIdea Catastrophic,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-208-342-3709,1-888-492-2875,1-800-735-2900,http://providerdirectory.pacificsource.com,http://www.pacificsource.com/idaho-individual-plan-details/,http://www.pacificsource.com/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=4294967616&libID=4294967616,http://www.pacificsource.com,,,,$110.00,$174.00,$182.00,$197.00,$222.00,$310.00,$471.00,$348.00,$394.00,$444.00,$620.00,$942.00,$458.00,$504.00,$554.00,$730.00,$568.00,$614.00,$664.00,$840.00,$678.00,$724.00,$774.00,$950.00,$284.00,$307.00,$332.00,$420.00,$394.00,$417.00,$442.00,$530.00,$504.00,$527.00,$552.00,$640.00,,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,LINCOLN,Bronze,PacificSource Health Plans,60597ID0160005,BrightIdea Value Bronze 6250,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-208-342-3709,1-888-492-2875,1-800-735-2900,http://providerdirectory.pacificsource.com,http://www.pacificsource.com/idaho-individual-plan-details/,http://www.pacificsource.com/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=4294967612&libID=4294967612,http://www.pacificsource.com/drug-list/,,,,$118.00,$186.00,$195.00,$211.00,$238.00,$332.00,$504.00,$372.00,$422.00,$476.00,$664.00,$1008.00,$490.00,$540.00,$594.00,$782.00,$608.00,$658.00,$712.00,$900.00,$726.00,$776.00,$830.00,$1018.00,$304.00,$329.00,$356.00,$450.00,$422.00,$447.00,$474.00,$568.00,$540.00,$565.00,$592.00,$686.00,,"$6,250",Included in Medical,"$12,500",Included in Medical,"$6,250",Included in Medical,"$12,500",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,LINCOLN,Bronze,PacificSource Health Plans,60597ID0160006,BrightIdea Value Bronze 3000,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-208-342-3709,1-888-492-2875,1-800-735-2900,http://providerdirectory.pacificsource.com,http://www.pacificsource.com/idaho-individual-plan-details/,http://www.pacificsource.com/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=4294967611&libID=4294967611,http://www.pacificsource.com/drug-list/,,,,$125.00,$196.00,$206.00,$223.00,$251.00,$351.00,$533.00,$392.00,$446.00,$502.00,$702.00,$1066.00,$517.00,$571.00,$627.00,$827.00,$642.00,$696.00,$752.00,$952.00,$767.00,$821.00,$877.00,$1077.00,$321.00,$348.00,$376.00,$476.00,$446.00,$473.00,$501.00,$601.00,$571.00,$598.00,$626.00,$726.00,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,LINCOLN,Silver,PacificSource Health Plans,60597ID0160007,BrightIdea Value Silver 3600,HMO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-208-342-3709,1-888-492-2875,1-800-735-2900,http://providerdirectory.pacificsource.com,http://www.pacificsource.com/idaho-individual-plan-details/,http://www.pacificsource.com/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=4294967626&libID=4294967626,http://www.pacificsource.com/drug-list/,,,,$147.00,$232.00,$243.00,$264.00,$297.00,$415.00,$630.00,$464.00,$528.00,$594.00,$830.00,$1260.00,$611.00,$675.00,$741.00,$977.00,$758.00,$822.00,$888.00,$1124.00,$905.00,$969.00,$1035.00,$1271.00,$379.00,$411.00,$444.00,$562.00,$526.00,$558.00,$591.00,$709.00,$673.00,$705.00,$738.00,$856.00,,"$3,600",Included in Medical,"$7,200",Included in Medical,"$3,600",Included in Medical,"$7,200",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$2,700",Included in Medical,"$5,400",Included in Medical,"$2,700",Included in Medical,"$5,400",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$2,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$1,000",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible
